,atb_year,core_metric_key,core_metric_parameter,core_metric_case,tax_credit_case,crpyears,technology,technology_alias,techdetail,techdetail2,resourcedetail,display_name,default,scale,maturity,scenario,core_metric_variable,units,value
11733,2024,115337,OCC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2027,,1289.2319764989024
11734,2024,115338,OCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2027,,1159.6198488370994
11735,2024,115339,OCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2027,,1211.3122317998786
11737,2024,115340,OCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2027,,1289.2319764989024
11738,2024,115341,OCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2027,,1159.6198488370994
11739,2024,115342,OCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2027,,1211.3122317998786
11740,2024,115343,OCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2027,,1289.2319764989024
11741,2024,115344,GCC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2027,,96.928279513
11742,2024,115345,GCC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2027,,113.59494617966668
11743,2024,115346,GCC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2027,,130.26161284633332
11744,2024,115347,GCC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2027,,96.928279513
11745,2024,115348,GCC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2027,,113.59494617966668
11746,2024,115349,GCC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2027,,130.26161284633332
11748,2024,115350,GCC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2027,,96.928279513
11749,2024,115351,GCC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2027,,113.59494617966668
11750,2024,115352,GCC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2027,,130.26161284633332
11751,2024,115353,GCC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2027,,96.928279513
11752,2024,115354,GCC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2027,,113.59494617966668
11753,2024,115355,GCC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2027,,130.26161284633332
11754,2024,115356,GCC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2027,,96.928279513
11755,2024,115357,GCC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2027,,113.59494617966668
11756,2024,115358,GCC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2027,,130.26161284633332
11757,2024,115359,GCC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2027,,96.928279513
11759,2024,115360,GCC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2027,,113.59494617966668
11760,2024,115361,GCC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2027,,130.26161284633332
11761,2024,115362,GCC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2027,,96.928279513
11762,2024,115363,GCC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2027,,113.59494617966668
11763,2024,115364,GCC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Conservative,2027,,130.26161284633332
11764,2024,115365,GCC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2027,,96.928279513
11765,2024,115366,GCC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2027,,113.59494617966668
11766,2024,115367,GCC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2027,,130.26161284633332
11767,2024,115368,GCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2027,,96.928279513
11768,2024,115369,GCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2027,,113.59494617966668
11770,2024,115370,GCC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2027,,130.26161284633332
11771,2024,115371,GCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2027,,96.928279513
11772,2024,115372,GCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2027,,113.59494617966668
11773,2024,115373,GCC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2027,,130.26161284633332
11774,2024,115374,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2027,,19.00446249365733
11775,2024,115375,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2027,,19.79141685802126
11776,2024,115376,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2027,,20.789725871538124
11777,2024,115377,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2027,,19.00446249365733
11778,2024,115378,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2027,,19.79141685802126
11779,2024,115379,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2027,,20.789725871538124
11781,2024,115380,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2027,,19.00446249365733
11782,2024,115381,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2027,,19.79141685802126
11783,2024,115382,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2027,,20.789725871538124
11784,2024,115383,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2027,,19.00446249365733
11785,2024,115384,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2027,,19.79141685802126
11786,2024,115385,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2027,,20.789725871538124
11787,2024,115386,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2027,,19.00446249365733
11788,2024,115387,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2027,,19.79141685802126
11789,2024,115388,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2027,,20.789725871538124
11790,2024,115389,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2027,,19.00446249365733
11792,2024,115390,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2027,,19.79141685802126
11793,2024,115391,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2027,,20.789725871538124
11794,2024,115392,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2027,,19.00446249365733
11795,2024,115393,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2027,,19.79141685802126
11796,2024,115394,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Conservative,2027,,20.789725871538124
11797,2024,115395,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2027,,19.00446249365733
11798,2024,115396,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2027,,19.79141685802126
11799,2024,115397,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2027,,20.789725871538124
11800,2024,115398,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2027,,19.00446249365733
11801,2024,115399,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2027,,19.79141685802126
11803,2024,115400,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2027,,20.789725871538124
11804,2024,115401,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2027,,19.00446249365733
11805,2024,115402,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2027,,19.79141685802126
11806,2024,115403,Fixed O&M,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2027,,20.789725871538124
11810,2024,115434,CFC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2027,,45.02043319931915
11811,2024,115435,CFC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2027,,47.46964621231562
11812,2024,115436,CFC,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2027,,50.85855040020672
11813,2024,115437,CFC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2027,,45.02043319931915
11814,2024,115438,CFC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2027,,47.46964621231562
11815,2024,115439,CFC,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2027,,50.85855040020672
11817,2024,115440,CFC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2027,,45.02043319931915
11818,2024,115441,CFC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2027,,47.46964621231562
11819,2024,115442,CFC,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2027,,50.85855040020672
11820,2024,115443,CFC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2027,,45.02043319931915
11821,2024,115444,CFC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2027,,47.46964621231562
11822,2024,115445,CFC,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2027,,50.85855040020672
11823,2024,115446,CFC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2027,,45.02043319931915
11824,2024,115447,CFC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2027,,47.46964621231562
11825,2024,115448,CFC,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2027,,50.85855040020672
11826,2024,115449,CFC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2027,,45.02043319931915
11828,2024,115450,CFC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2027,,47.46964621231562
11829,2024,115451,CFC,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2027,,50.85855040020672
11830,2024,115452,CFC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2027,,45.02043319931915
11831,2024,115453,CFC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2027,,47.46964621231562
11832,2024,115454,CFC,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Conservative,2027,,50.85855040020672
11833,2024,115455,CFC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2027,,45.02043319931915
11834,2024,115456,CFC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2027,,47.46964621231562
11835,2024,115457,CFC,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2027,,50.85855040020672
11836,2024,115458,CFC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2027,,45.02043319931915
11837,2024,115459,CFC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2027,,47.46964621231562
11839,2024,115460,CFC,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2027,,50.85855040020672
11840,2024,115461,CFC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2027,,45.02043319931915
11841,2024,115462,CFC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2027,,47.46964621231562
11842,2024,115463,CFC,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2027,,50.85855040020672
11843,2024,115464,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2027,,19.85603875017624
11844,2024,115465,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2027,,23.175371430023027
11845,2024,115466,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2027,,27.927685948953176
11846,2024,115467,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2027,,21.300185376718773
11847,2024,115468,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2027,,24.72695988936266
11848,2024,115469,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2027,,29.61954255941439
11850,2024,115470,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2027,,23.359718788121512
11851,2024,115471,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2027,,26.98849481240358
11852,2024,115472,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2027,,32.2192128598147
11853,2024,115473,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Advanced,2027,,25.555158086492973
11854,2024,115474,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Moderate,2027,,29.393632928480237
11855,2024,115475,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class4,Tracking PV,Class4,Utility PV - Class 4,0,Utility,Y,Conservative,2027,,34.96550627472484
11856,2024,115476,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Advanced,2027,,28.009196466952943
11857,2024,115477,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Moderate,2027,,32.07508250424001
11858,2024,115478,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class5,Tracking PV,Class5,Utility PV - Class 5,1,Utility,Y,Conservative,2027,,37.98821270268683
11859,2024,115479,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Advanced,2027,,30.685217056383237
11861,2024,115480,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Moderate,2027,,35.00291687015332
11862,2024,115481,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class6,Tracking PV,Class6,Utility PV - Class 6,0,Utility,Y,Conservative,2027,,41.29398863479276
11863,2024,115482,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Advanced,2027,,33.485566226137905
11864,2024,115483,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Moderate,2027,,38.05666800292368
11865,2024,115484,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class7,Tracking PV,Class7,Utility PV - Class 7,0,Utility,Y,Conservative,2027,,44.75352457592785
11866,2024,115485,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Advanced,2027,,35.72097019661314
11867,2024,115486,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Moderate,2027,,40.46233930405003
11868,2024,115487,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class8,Tracking PV,Class8,Utility PV - Class 8,0,Utility,Y,Conservative,2027,,47.442242564082825
11869,2024,115488,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Advanced,2027,,38.63320491308908
11870,2024,115489,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Moderate,2027,,43.62580241509564
11872,2024,115490,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class9,Tracking PV,Class9,Utility PV - Class 9,0,Utility,Y,Conservative,2027,,51.003783899175765
11873,2024,115491,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Advanced,2027,,44.01160960213746
11874,2024,115492,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Moderate,2027,,49.49997318961268
11875,2024,115493,LCOE,Market,PTC,20,UtilityPV,Utility PV,Class10,Tracking PV,Class10,Utility PV - Class 10,0,Utility,Y,Conservative,2027,,57.61513100564799
11876,2024,115494,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Advanced,2027,,1301.5685615494183
11877,2024,115495,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Moderate,2027,,1372.376824191861
11878,2024,115496,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class1,Tracking PV,Class1,Utility PV - Class 1,0,Utility,Y,Conservative,2027,,1470.3521397454424
11879,2024,115497,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Advanced,2027,,1301.5685615494183
11880,2024,115498,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Moderate,2027,,1372.376824191861
11881,2024,115499,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class2,Tracking PV,Class2,Utility PV - Class 2,0,Utility,Y,Conservative,2027,,1470.3521397454424
11883,2024,115500,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Advanced,2027,,1301.5685615494183
11884,2024,115501,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Moderate,2027,,1372.376824191861
11885,2024,115502,CAPEX,Market,PTC,20,UtilityPV,Utility PV,Class3,Tracking PV,Class3,Utility PV - Class 3,0,Utility,Y,Conservative,2027,,1470.3521397454424
