GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008091016,0.93823403
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008091018,0.005046379
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008091020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008091022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112208,0.0316925
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112210,0.07146836
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112212,0.13190308
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112214,0.084781975
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112216,0.36431348
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4008112222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011208,0.16791265
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011210,0.38299555
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011212,0.58552796
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011214,0.5185125
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011216,0.09135678
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011900,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011902,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011904,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011906,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011908,0.28280234
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011910,0.23736334
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011912,0.19743732
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011914,0.47166598
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011916,0.15524304
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011918,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011920,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507011922,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021208,0.3483363
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021210,0.5072178
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021212,0.46463066
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021214,0.31009126
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021216,0.8791555
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507021222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050206,0.04761511
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050208,0.09025922
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050210,0.37073585
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050212,0.29612926
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050214,0.23397131
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050216,0.14819446
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050218,0.026068628
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507050222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092206,0.0017061878
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092208,0.1476113
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092210,0.21077973
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092212,0.6545857
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092214,0.32678488
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092216,0.33589584
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507092222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102700,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102702,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102704,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102706,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102708,0.3767256
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102710,0.1292749
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102712,0.16391955
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102714,0.3774458
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102716,0.08514327
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102718,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102720,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507102722,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121500,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121502,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121504,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121506,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121508,0.019955985
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121510,0.27550083
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121512,0.33348143
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121514,0.19007045
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121516,0.09420574
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121518,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121520,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4507121522,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022006,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022008,0.18280432
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022010,0.14377338
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022012,0.54514205
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022014,0.54003125
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022016,0.10595756
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022018,-0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508022022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041006,0.004530795
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041008,0.07944123
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041010,0.5083097
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041012,0.20925748
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041014,0.55337745
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041016,0.60613203
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041018,0.0111386925
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508041022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061700,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061702,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061704,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061706,0.06064169
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061708,0.16705218
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061710,0.25831303
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061712,0.40656632
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061714,0.6629706
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061716,0.48438412
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061718,0.08962148
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061720,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508061722,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081800,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081802,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081804,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081806,0.011717896
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081808,0.5158237
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081810,0.667638
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081812,0.48835304
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081814,0.6077641
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081816,0.11774682
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081818,0.025236627
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081820,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508081822,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091006,0.0044747167
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091008,0.6070697
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091010,0.6279926
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091012,0.8361328
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091014,0.730382
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091016,0.93823403
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091018,0.005046379
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508091022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112208,0.0316925
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112210,0.07146836
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112212,0.13190308
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112214,0.084781975
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112216,0.36431348
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,4508112222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011208,0.16791265
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011210,0.38299555
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011212,0.58552796
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011214,0.5185125
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011216,0.09135678
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011900,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011902,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011904,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011906,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011908,0.28280234
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011910,0.23736334
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011912,0.19743732
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011914,0.47166598
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011916,0.15524304
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011918,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011920,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007011922,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021206,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021208,0.3483363
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021210,0.5072178
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021212,0.46463066
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021214,0.31009126
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021216,0.8791555
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007021222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050206,0.04761511
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050208,0.09025922
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050210,0.37073585
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050212,0.29612926
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050214,0.23397131
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050216,0.14819446
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050218,0.026068628
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007050222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092200,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092202,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092204,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092206,0.0017061878
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092208,0.1476113
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092210,0.21077973
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092212,0.6545857
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092214,0.32678488
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092216,0.33589584
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092218,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092220,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007092222,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102700,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102702,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102704,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102706,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102708,0.3767256
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102710,0.1292749
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102712,0.16391955
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102714,0.3774458
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102716,0.08514327
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102718,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102720,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007102722,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121500,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121502,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121504,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121506,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121508,0.019955985
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121510,0.27550083
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121512,0.33348143
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121514,0.19007045
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121516,0.09420574
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121518,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121520,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5007121522,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022006,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022008,0.18280432
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022010,0.14377338
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022012,0.54514205
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022014,0.54003125
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022016,0.10595756
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022018,-0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008022022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041006,0.004530795
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041008,0.07944123
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041010,0.5083097
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041012,0.20925748
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041014,0.55337745
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041016,0.60613203
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041018,0.0111386925
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008041022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061700,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061702,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061704,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061706,0.06064169
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061708,0.16705218
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061710,0.25831303
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061712,0.40656632
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061714,0.6629706
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061716,0.48438412
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061718,0.08962148
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061720,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008061722,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081800,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081802,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081804,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081806,0.011717896
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081808,0.5158237
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081810,0.667638
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081812,0.48835304
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081814,0.6077641
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081816,0.11774682
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081818,0.025236627
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081820,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008081822,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091000,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091002,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091004,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091006,0.0044747167
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091008,0.6070697
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091010,0.6279926
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091012,0.8361328
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091014,0.730382
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091016,0.93823403
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091018,0.005046379
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091020,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008091022,0.0
Oahu_CentralTrackingPV_Reference_wSlope_Moderate_PV_18,5008112200,0.0
