scenario,period,tech,energy_gwh,capacity_mw,emissions_tco2
nlv2s_C5_LNG375_lowbrent,2045,Battery storage,-353.39,1222.1,0.0
nlv2s_C5_LNG375_lowbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_C5_LNG375_lowbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_lowbrent,2045,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent,2045,Onshore wind,442.67,150.0,0.0
nlv2s_C5_LNG375_lowbrent,2045,Oil,407.03,848.0,0.0
nlv2s_C5_LNG375_lowbrent,2045,Utility solar,6474.75,3108.1,0.0
nlv2s_C5_LNG375_lowbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent,2050,Battery storage,-393.09,1363.1,0.0
nlv2s_C5_LNG375_lowbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_lowbrent,2050,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent,2050,Onshore wind,479.95,150.0,0.0
nlv2s_C5_LNG375_lowbrent,2050,Oil,274.9,542.4,0.0
nlv2s_C5_LNG375_lowbrent,2050,Utility solar,7251.72,3502.8,0.0
nlv2s_C5_LNG375_lowbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_C5_LNG375_lowbrent,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_C5_LNG375_lowbrent,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_C5_LNG375_lowbrent,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_C5_LNG375_lowbrent,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_C5_LNG375_lowbrent,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_C5_LNG375_lowbrent_adv,2027,Battery storage,-52.3,373.6,0.0
nlv2s_C5_LNG375_lowbrent_adv,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2027,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2027,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2027,Onshore wind,290.41,150.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2027,Oil,4828.77,1361.7,3278461.0
nlv2s_C5_LNG375_lowbrent_adv,2027,Utility solar,1403.59,543.8,0.0
nlv2s_C5_LNG375_lowbrent_adv,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2030,Battery storage,-74.99,376.4,0.0
nlv2s_C5_LNG375_lowbrent_adv,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2030,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2030,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2030,Onshore wind,281.76,150.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2030,Oil,1960.37,1581.1,942949.0
nlv2s_C5_LNG375_lowbrent_adv,2030,LNG,2198.97,0,1057716.0
nlv2s_C5_LNG375_lowbrent_adv,2030,Utility solar,2115.21,842.3,0.0
nlv2s_C5_LNG375_lowbrent_adv,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2035,Battery storage,-72.41,338.9,0.0
nlv2s_C5_LNG375_lowbrent_adv,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2035,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2035,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2035,Onshore wind,280.14,150.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2035,Oil,2087.61,1425.1,1034115.0
nlv2s_C5_LNG375_lowbrent_adv,2035,LNG,2107.52,0,1043979.0
nlv2s_C5_LNG375_lowbrent_adv,2035,Utility solar,2141.68,860.8,0.0
nlv2s_C5_LNG375_lowbrent_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2040,Battery storage,-272.65,895.7,0.0
nlv2s_C5_LNG375_lowbrent_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2040,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2040,Onshore wind,266.76,150.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2040,Oil,997.3,1255.8,448591.0
nlv2s_C5_LNG375_lowbrent_adv,2040,LNG,1286.92,0,578865.0
nlv2s_C5_LNG375_lowbrent_adv,2040,Utility solar,4688.16,2176.9,0.0
nlv2s_C5_LNG375_lowbrent_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2045,Battery storage,-434.76,1521.3,0.0
nlv2s_C5_LNG375_lowbrent_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2045,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2045,Onshore wind,426.35,150.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2045,Oil,335.15,848.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2045,Utility solar,7193.15,3684.2,0.0
nlv2s_C5_LNG375_lowbrent_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2050,Battery storage,-472.2,1687.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2050,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2050,Onshore wind,469.83,150.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2050,Oil,263.53,542.4,0.0
nlv2s_C5_LNG375_lowbrent_adv,2050,Utility solar,7944.69,3989.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_adv,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_C5_LNG375_lowbrent_adv,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_C5_LNG375_lowbrent_adv,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_C5_LNG375_lowbrent_adv,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_C5_LNG375_lowbrent_adv,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_C5_LNG375_lowbrent_adv,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_C5_LNG375_lowbrent_j120,2027,Battery storage,-49.96,371.3,0.0
nlv2s_C5_LNG375_lowbrent_j120,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2027,Geothermal (EGS),91.3,11.2,0.0
nlv2s_C5_LNG375_lowbrent_j120,2027,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2027,Onshore wind,290.41,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2027,Oil,4835.73,1361.7,3275168.0
nlv2s_C5_LNG375_lowbrent_j120,2027,Utility solar,1302.99,504.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2030,Battery storage,-64.39,373.8,0.0
nlv2s_C5_LNG375_lowbrent_j120,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2030,Geothermal (EGS),792.44,97.2,0.0
nlv2s_C5_LNG375_lowbrent_j120,2030,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2030,Onshore wind,290.41,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2030,Oil,1470.4,1581.1,653169.0
nlv2s_C5_LNG375_lowbrent_j120,2030,LNG,2689.46,0,1194690.0
nlv2s_C5_LNG375_lowbrent_j120,2030,Utility solar,1302.99,504.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2035,Battery storage,-60.29,335.7,0.0
nlv2s_C5_LNG375_lowbrent_j120,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2035,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2035,Onshore wind,290.41,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2035,Oil,1623.86,1425.1,747981.0
nlv2s_C5_LNG375_lowbrent_j120,2035,LNG,2572.0,0,1184712.0
nlv2s_C5_LNG375_lowbrent_j120,2035,Utility solar,1302.99,504.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2040,Battery storage,-176.51,575.3,0.0
nlv2s_C5_LNG375_lowbrent_j120,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2040,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2040,Onshore wind,272.4,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2040,Oil,1004.62,1255.8,451340.0
nlv2s_C5_LNG375_lowbrent_j120,2040,LNG,1344.46,0,604018.0
nlv2s_C5_LNG375_lowbrent_j120,2040,Utility solar,4012.29,1765.1,0.0
nlv2s_C5_LNG375_lowbrent_j120,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2045,Battery storage,-352.76,1218.7,0.0
nlv2s_C5_LNG375_lowbrent_j120,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2045,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2045,Onshore wind,441.86,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2045,Oil,410.33,848.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2045,Utility solar,6480.17,3104.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2050,Battery storage,-393.22,1367.5,0.0
nlv2s_C5_LNG375_lowbrent_j120,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2050,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2050,Onshore wind,469.88,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2050,Oil,255.32,542.4,0.0
nlv2s_C5_LNG375_lowbrent_j120,2050,Utility solar,7303.71,3511.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_C5_LNG375_lowbrent_j120,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_C5_LNG375_lowbrent_j120,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_C5_LNG375_lowbrent_j120,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_C5_LNG375_lowbrent_j120,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_C5_LNG375_lowbrent_j120,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Battery storage,-53.9,376.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Onshore wind,290.41,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Oil,4830.28,1361.7,3285924.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Utility solar,1403.69,543.8,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Battery storage,-74.28,379.9,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Onshore wind,285.88,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Oil,1937.37,1581.1,927828.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,LNG,2224.02,0,1065105.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Utility solar,2108.33,840.9,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Battery storage,-69.92,351.1,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Onshore wind,283.65,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Oil,2084.03,1425.1,1029051.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,LNG,2113.27,0,1043485.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Utility solar,2133.5,858.7,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Battery storage,-294.67,977.2,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Onshore wind,261.74,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Oil,997.39,1255.8,450012.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,LNG,1248.77,0,563432.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Utility solar,4604.38,2170.1,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Battery storage,-444.5,1550.4,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Onshore wind,444.54,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Oil,368.62,848.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Utility solar,7059.0,3635.8,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Battery storage,-475.4,1708.9,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Onshore wind,488.59,150.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Oil,268.72,542.4,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Utility solar,7897.05,3966.3,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_lowbrent_j120_adv,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_C5_LNG375_lowbrent_j120_adv,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_C5_LNG375_lowbrent_j120_adv,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_C5_LNG375_lowbrent_j120_adv,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_C5_LNG375_lowbrent_j120_adv,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_C5_LNG375_lowbrent_j120_adv,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_C5_LNG375_refbrent,2027,Battery storage,-57.22,386.5,0.0
nlv2s_C5_LNG375_refbrent,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_refbrent,2027,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_refbrent,2027,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent,2027,Onshore wind,290.41,150.0,0.0
nlv2s_C5_LNG375_refbrent,2027,Oil,3796.19,1361.7,2739348.0
nlv2s_C5_LNG375_refbrent,2027,Utility solar,1625.54,633.1,0.0
nlv2s_C5_LNG375_refbrent,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent,2030,Battery storage,-67.27,407.1,0.0
nlv2s_C5_LNG375_refbrent,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_refbrent,2030,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_refbrent,2030,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent,2030,Onshore wind,289.41,150.0,0.0
nlv2s_C5_LNG375_refbrent,2030,Oil,1382.33,1581.1,632998.0
nlv2s_C5_LNG375_refbrent,2030,LNG,2439.25,0,1116985.0
nlv2s_C5_LNG375_refbrent,2030,Utility solar,1622.03,633.1,0.0
nlv2s_C5_LNG375_refbrent,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent,2035,Battery storage,-131.24,638.6,0.0
nlv2s_C5_LNG375_refbrent,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_refbrent,2035,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_refbrent,2035,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent,2035,Onshore wind,284.15,150.0,0.0
nlv2s_C5_LNG375_refbrent,2035,Oil,988.13,1425.1,443778.0
nlv2s_C5_LNG375_refbrent,2035,LNG,1769.98,0,794919.0
nlv2s_C5_LNG375_refbrent,2035,Utility solar,2817.96,1143.4,0.0
nlv2s_C5_LNG375_refbrent,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent,2040,Battery storage,-190.96,628.3,0.0
nlv2s_C5_LNG375_refbrent,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_refbrent,2040,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_refbrent,2040,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent,2040,Onshore wind,277.78,150.0,0.0
nlv2s_C5_LNG375_refbrent,2040,Oil,979.85,1255.8,454237.0
nlv2s_C5_LNG375_refbrent,2040,LNG,1349.6,0,625647.0
nlv2s_C5_LNG375_refbrent,2040,Utility solar,3965.83,1718.1,0.0
nlv2s_C5_LNG375_refbrent,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent,2045,Battery storage,-382.06,1315.7,0.0
nlv2s_C5_LNG375_refbrent,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_C5_LNG375_refbrent,2045,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_refbrent,2045,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent,2045,Onshore wind,447.58,150.0,0.0
nlv2s_C5_LNG375_refbrent,2045,Oil,178.39,848.0,0.0
nlv2s_C5_LNG375_refbrent,2045,Utility solar,6755.86,3272.0,0.0
nlv2s_C5_LNG375_refbrent,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent,2050,Battery storage,-410.88,1411.3,0.0
nlv2s_C5_LNG375_refbrent,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent,2050,Geothermal (EGS),815.56,100.0,0.0
nlv2s_C5_LNG375_refbrent,2050,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent,2050,Onshore wind,470.97,150.0,0.0
nlv2s_C5_LNG375_refbrent,2050,Oil,154.1,542.4,0.0
nlv2s_C5_LNG375_refbrent,2050,Utility solar,7420.29,3627.0,0.0
nlv2s_C5_LNG375_refbrent,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_C5_LNG375_refbrent,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_C5_LNG375_refbrent,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_C5_LNG375_refbrent,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_C5_LNG375_refbrent,2045,Distributed solar (netted),2004.92,1256.2,0
nlv2s_C5_LNG375_refbrent,2050,Distributed solar (netted),2150.48,1347.4,0
nlv2s_C5_LNG375_refbrent_adv,2027,Battery storage,-60.64,409.3,0.0
nlv2s_C5_LNG375_refbrent_adv,2027,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2027,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2027,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2027,Onshore wind,282.89,150.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2027,Oil,4214.85,1361.7,3105377.0
nlv2s_C5_LNG375_refbrent_adv,2027,Utility solar,2033.38,803.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2027,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2030,Battery storage,-94.8,564.9,0.0
nlv2s_C5_LNG375_refbrent_adv,2030,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2030,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2030,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2030,Onshore wind,290.41,150.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2030,Oil,1639.63,1581.1,762442.0
nlv2s_C5_LNG375_refbrent_adv,2030,LNG,2534.28,0,1178467.0
nlv2s_C5_LNG375_refbrent_adv,2030,Utility solar,2111.8,823.6,0.0
nlv2s_C5_LNG375_refbrent_adv,2030,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2035,Battery storage,-146.14,700.6,0.0
nlv2s_C5_LNG375_refbrent_adv,2035,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2035,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2035,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2035,Onshore wind,272.74,150.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2035,Oil,1101.04,1425.1,490969.0
nlv2s_C5_LNG375_refbrent_adv,2035,LNG,2156.08,0,961428.0
nlv2s_C5_LNG375_refbrent_adv,2035,Utility solar,3160.83,1337.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2035,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2040,Battery storage,-290.45,969.2,0.0
nlv2s_C5_LNG375_refbrent_adv,2040,Distributed solar (modeled),0.0,674.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2040,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2040,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2040,Onshore wind,273.46,150.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2040,Oil,991.98,1255.8,465259.0
nlv2s_C5_LNG375_refbrent_adv,2040,LNG,1258.24,0,590143.0
nlv2s_C5_LNG375_refbrent_adv,2040,Utility solar,4602.12,2152.1,0.0
nlv2s_C5_LNG375_refbrent_adv,2040,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2045,Battery storage,-445.01,1570.1,0.0
nlv2s_C5_LNG375_refbrent_adv,2045,Distributed solar (modeled),0.0,391.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2045,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2045,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2045,Onshore wind,421.44,150.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2045,Oil,188.8,848.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2045,Utility solar,7528.55,3752.6,0.0
nlv2s_C5_LNG375_refbrent_adv,2045,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2050,Battery storage,-473.95,1667.3,0.0
nlv2s_C5_LNG375_refbrent_adv,2050,Distributed solar (modeled),0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2050,Geothermal (EGS),0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2050,Offshore wind,0.0,0.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2050,Onshore wind,479.34,150.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2050,Oil,167.29,542.4,0.0
nlv2s_C5_LNG375_refbrent_adv,2050,Utility solar,8183.37,4139.7,0.0
nlv2s_C5_LNG375_refbrent_adv,2050,Waste-to-energy,374.93,86.0,0.0
nlv2s_C5_LNG375_refbrent_adv,2027,Distributed solar (netted),1252.85,785.0,0
nlv2s_C5_LNG375_refbrent_adv,2030,Distributed solar (netted),1422.67,891.4,0
nlv2s_C5_LNG375_refbrent_adv,2035,Distributed solar (netted),1641.02,1028.2,0
nlv2s_C5_LNG375_refbrent_adv,2040,Distributed solar (netted),1835.1,1149.8,0
nlv2s_C5_LNG375_refbrent_adv,2045,Distributed solar (netted),2004.92,1256.2,0
