scenario,period,cost_real_musd_yr,demand_gwh_yr,cost_per_mwh
nlv2b_lc_C6_STATUSQUO_futbrent_j120_adv,2040,1520.02,7080.0,214.69
nlv2b_lc_C6_STATUSQUO_futbrent_j120_adv,2045,1253.51,7218.2,173.66
nlv2b_lc_C6_STATUSQUO_futbrent_j120_adv,2050,1069.35,7391.2,144.68
nlv2b_lc_C6_STATUSQUO_highbrent,2027,1579.23,6776.1,233.06
nlv2b_lc_C6_STATUSQUO_highbrent,2030,1727.86,6856.2,252.01
nlv2b_lc_C6_STATUSQUO_highbrent,2035,1766.67,6940.2,254.56
nlv2b_lc_C6_STATUSQUO_highbrent,2040,1763.85,7080.0,249.13
nlv2b_lc_C6_STATUSQUO_highbrent,2045,1392.91,7218.2,192.97
nlv2b_lc_C6_STATUSQUO_highbrent,2050,1221.98,7391.2,165.33
nlv2b_lc_C6_STATUSQUO_highbrent_adv,2027,1625.3,6776.1,239.86
nlv2b_lc_C6_STATUSQUO_highbrent_adv,2030,1737.26,6856.2,253.38
nlv2b_lc_C6_STATUSQUO_highbrent_adv,2035,1750.45,6940.2,252.22
nlv2b_lc_C6_STATUSQUO_highbrent_adv,2040,1732.74,7080.0,244.74
nlv2b_lc_C6_STATUSQUO_highbrent_adv,2045,1296.98,7218.2,179.68
nlv2b_lc_C6_STATUSQUO_highbrent_adv,2050,1080.14,7391.2,146.14
nlv2b_lc_C6_STATUSQUO_highbrent_j120,2027,1575.98,6776.1,232.58
nlv2b_lc_C6_STATUSQUO_highbrent_j120,2030,1765.65,6856.2,257.52
nlv2b_lc_C6_STATUSQUO_highbrent_j120,2035,1806.62,6940.2,260.31
nlv2b_lc_C6_STATUSQUO_highbrent_j120,2040,1804.11,7080.0,254.82
nlv2b_lc_C6_STATUSQUO_highbrent_j120,2045,1393.76,7218.2,193.09
nlv2b_lc_C6_STATUSQUO_highbrent_j120,2050,1222.87,7391.2,165.45
nlv2b_lc_C6_STATUSQUO_highbrent_j120_adv,2027,1626.05,6776.1,239.97
nlv2b_lc_C6_STATUSQUO_highbrent_j120_adv,2030,1776.33,6856.2,259.08
nlv2b_lc_C6_STATUSQUO_highbrent_j120_adv,2035,1788.47,6940.2,257.7
nlv2b_lc_C6_STATUSQUO_highbrent_j120_adv,2040,1771.98,7080.0,250.28
nlv2b_lc_C6_STATUSQUO_highbrent_j120_adv,2045,1297.93,7218.2,179.81
nlv2b_lc_C6_STATUSQUO_highbrent_j120_adv,2050,1078.11,7391.2,145.87
nlv2b_lc_C6_STATUSQUO_lowbrent,2027,1249.87,6776.1,184.45
nlv2b_lc_C6_STATUSQUO_lowbrent,2030,1280.76,6856.2,186.8
nlv2b_lc_C6_STATUSQUO_lowbrent,2035,1251.89,6940.2,180.38
nlv2b_lc_C6_STATUSQUO_lowbrent,2040,1441.74,7080.0,203.64
nlv2b_lc_C6_STATUSQUO_lowbrent,2045,1386.41,7218.2,192.07
nlv2b_lc_C6_STATUSQUO_lowbrent,2050,1208.31,7391.2,163.48
nlv2b_lc_C6_STATUSQUO_lowbrent_adv,2027,1247.76,6776.1,184.14
nlv2b_lc_C6_STATUSQUO_lowbrent_adv,2030,1262.61,6856.2,184.16
nlv2b_lc_C6_STATUSQUO_lowbrent_adv,2035,1227.36,6940.2,176.85
nlv2b_lc_C6_STATUSQUO_lowbrent_adv,2040,1377.22,7080.0,194.52
nlv2b_lc_C6_STATUSQUO_lowbrent_adv,2045,1239.23,7218.2,171.68
nlv2b_lc_C6_STATUSQUO_lowbrent_adv,2050,1053.63,7391.2,142.55
nlv2b_lc_C6_STATUSQUO_lowbrent_j120,2027,1250.99,6776.1,184.62
nlv2b_lc_C6_STATUSQUO_lowbrent_j120,2030,1319.04,6856.2,192.39
nlv2b_lc_C6_STATUSQUO_lowbrent_j120,2035,1289.75,6940.2,185.84
nlv2b_lc_C6_STATUSQUO_lowbrent_j120,2040,1482.09,7080.0,209.33
nlv2b_lc_C6_STATUSQUO_lowbrent_j120,2045,1387.47,7218.2,192.22
nlv2b_lc_C6_STATUSQUO_lowbrent_j120,2050,1209.76,7391.2,163.68
nlv2b_lc_C6_STATUSQUO_lowbrent_j120_adv,2027,1247.49,6776.1,184.1
nlv2b_lc_C6_STATUSQUO_lowbrent_j120_adv,2030,1300.95,6856.2,189.75
nlv2b_lc_C6_STATUSQUO_lowbrent_j120_adv,2035,1266.05,6940.2,182.42
nlv2b_lc_C6_STATUSQUO_lowbrent_j120_adv,2040,1416.32,7080.0,200.04
nlv2b_lc_C6_STATUSQUO_lowbrent_j120_adv,2045,1239.36,7218.2,171.7
nlv2b_lc_C6_STATUSQUO_lowbrent_j120_adv,2050,1053.65,7391.2,142.56
nlv2b_lc_C6_STATUSQUO_refbrent,2027,1524.13,6776.1,224.93
nlv2b_lc_C6_STATUSQUO_refbrent,2030,1555.18,6856.2,226.83
nlv2b_lc_C6_STATUSQUO_refbrent,2035,1572.62,6940.2,226.6
nlv2b_lc_C6_STATUSQUO_refbrent,2040,1638.24,7080.0,231.39
nlv2b_lc_C6_STATUSQUO_refbrent,2045,1396.05,7218.2,193.41
nlv2b_lc_C6_STATUSQUO_refbrent,2050,1224.58,7391.2,165.68
nlv2b_lc_C6_STATUSQUO_refbrent_adv,2027,1533.8,6776.1,226.36
nlv2b_lc_C6_STATUSQUO_refbrent_adv,2030,1546.56,6856.2,225.57
nlv2b_lc_C6_STATUSQUO_refbrent_adv,2035,1551.9,6940.2,223.61
nlv2b_lc_C6_STATUSQUO_refbrent_adv,2040,1579.19,7080.0,223.05
nlv2b_lc_C6_STATUSQUO_refbrent_adv,2045,1270.43,7218.2,176.0
nlv2b_lc_C6_STATUSQUO_refbrent_adv,2050,1082.3,7391.2,146.43
nlv2b_lc_C6_STATUSQUO_refbrent_j120,2027,1527.67,6776.1,225.45
nlv2b_lc_C6_STATUSQUO_refbrent_j120,2030,1593.97,6856.2,232.48
nlv2b_lc_C6_STATUSQUO_refbrent_j120,2035,1614.05,6940.2,232.57
nlv2b_lc_C6_STATUSQUO_refbrent_j120,2040,1675.82,7080.0,236.7
nlv2b_lc_C6_STATUSQUO_refbrent_j120,2045,1394.41,7218.2,193.18
nlv2b_lc_C6_STATUSQUO_refbrent_j120,2050,1222.91,7391.2,165.46
nlv2b_lc_C6_STATUSQUO_refbrent_j120_adv,2027,1535.66,6776.1,226.63
nlv2b_lc_C6_STATUSQUO_refbrent_j120_adv,2030,1585.42,6856.2,231.24
nlv2b_lc_C6_STATUSQUO_refbrent_j120_adv,2035,1590.46,6940.2,229.17
nlv2b_lc_C6_STATUSQUO_refbrent_j120_adv,2040,1617.95,7080.0,228.52
nlv2b_lc_C6_STATUSQUO_refbrent_j120_adv,2045,1270.21,7218.2,175.97
nlv2b_lc_C6_STATUSQUO_refbrent_j120_adv,2050,1083.48,7391.2,146.59
nlv2b_lngconv_heco_opt_refbrent,2027,1475.67,6776.1,217.78
nlv2b_lngconv_heco_opt_refbrent,2030,1320.45,6856.2,192.59
nlv2b_lngconv_heco_opt_refbrent,2035,1341.04,6940.2,193.23
nlv2b_lngconv_heco_opt_refbrent,2040,1332.19,7080.0,188.16
nlv2b_lngconv_heco_opt_refbrent,2045,1274.43,7218.2,176.56
nlv2b_lngconv_heco_opt_refbrent,2050,1140.86,7391.2,154.35
nlv2b_lngconv_heco_refbrent,2027,1475.29,6776.1,217.72
nlv2b_lngconv_heco_refbrent,2030,1320.76,6856.2,192.64
nlv2b_lngconv_heco_refbrent,2035,1337.5,6940.2,192.72
nlv2b_lngconv_heco_refbrent,2040,1335.87,7080.0,188.68
nlv2b_lngconv_heco_refbrent,2045,1274.44,7218.2,176.56
nlv2b_lngconv_heco_refbrent,2050,1140.96,7391.2,154.37
nlv2b_lngconv_noplant_refbrent,2027,1465.04,6776.1,216.21
nlv2b_lngconv_noplant_refbrent,2030,1430.75,6856.2,208.68
nlv2b_lngconv_noplant_refbrent,2035,1370.56,6940.2,197.48
nlv2b_lngconv_noplant_refbrent,2040,1364.09,7080.0,192.67
nlv2b_lngconv_noplant_refbrent,2045,1278.76,7218.2,177.16
nlv2b_lngconv_noplant_refbrent,2050,1144.91,7391.2,154.9
nlv2b_lngconv_opt_refbrent,2027,1465.24,6776.1,216.24
nlv2b_lngconv_opt_refbrent,2030,1431.03,6856.2,208.72
nlv2b_lngconv_opt_refbrent,2035,1369.49,6940.2,197.33
nlv2b_lngconv_opt_refbrent,2040,1364.18,7080.0,192.68
nlv2b_lngconv_opt_refbrent,2045,1278.67,7218.2,177.15
nlv2b_lngconv_opt_refbrent,2050,1145.37,7391.2,154.97
nlv2b_lngconv_wjera_refbrent,2027,1504.82,6776.1,222.08
nlv2b_lngconv_wjera_refbrent,2030,1389.3,6856.2,202.63
nlv2b_lngconv_wjera_refbrent,2035,1417.61,6940.2,204.26
nlv2b_lngconv_wjera_refbrent,2040,1470.99,7080.0,207.77
nlv2b_lngconv_wjera_refbrent,2045,1285.2,7218.2,178.05
nlv2b_lngconv_wjera_refbrent,2050,1150.84,7391.2,155.71
nlv2b_norps_LNG500_refbrent,2027,1478.59,6776.1,218.21
nlv2b_norps_LNG500_refbrent,2030,1425.76,6856.2,207.95
nlv2b_norps_LNG500_refbrent,2035,1434.38,6940.2,206.68
nlv2b_norps_LNG500_refbrent,2040,1433.66,7080.0,202.49
nlv2b_norps_LNG500_refbrent,2045,1215.92,7218.2,168.45
nlv2b_norps_LNG500_refbrent,2050,1084.24,7391.2,146.69
nlv2b_norps_LNG500_refbrent_j120,2027,1478.94,6776.1,218.26
nlv2b_norps_LNG500_refbrent_j120,2030,1462.44,6856.2,213.3
nlv2b_norps_LNG500_refbrent_j120,2035,1471.27,6940.2,211.99
nlv2b_norps_LNG500_refbrent_j120,2040,1469.89,7080.0,207.61
nlv2b_norps_LNG500_refbrent_j120,2045,1243.1,7218.2,172.22
nlv2b_norps_LNG500_refbrent_j120,2050,1109.3,7391.2,150.08
nlv2b_norps_LNGOPT_refbrent,2027,1478.48,6776.1,218.19
nlv2b_norps_LNGOPT_refbrent,2030,1413.31,6856.2,206.14
nlv2b_norps_LNGOPT_refbrent,2035,1416.75,6940.2,204.14
nlv2b_norps_LNGOPT_refbrent,2040,1421.54,7080.0,200.78
nlv2b_norps_LNGOPT_refbrent,2045,1213.48,7218.2,168.11
nlv2b_norps_LNGOPT_refbrent,2050,1080.77,7391.2,146.22
nlv2b_norps_NOTHERMAL_refbrent,2027,1465.16,6776.1,216.23
nlv2b_norps_NOTHERMAL_refbrent,2030,1468.9,6856.2,214.24
nlv2b_norps_NOTHERMAL_refbrent,2035,1392.57,6940.2,200.65
nlv2b_norps_NOTHERMAL_refbrent,2040,1403.89,7080.0,198.29
nlv2b_norps_NOTHERMAL_refbrent,2045,1233.24,7218.2,170.85
nlv2b_norps_NOTHERMAL_refbrent,2050,1100.69,7391.2,148.92
nlv2b_norps_lngconv_heco_refbrent,2027,1474.85,6776.1,217.66
nlv2b_norps_lngconv_heco_refbrent,2030,1309.06,6856.2,190.93
nlv2b_norps_lngconv_heco_refbrent,2035,1316.85,6940.2,189.74
nlv2b_norps_lngconv_heco_refbrent,2040,1317.44,7080.0,186.08
nlv2b_norps_lngconv_heco_refbrent,2045,1170.47,7218.2,162.15
nlv2b_norps_lngconv_heco_refbrent,2050,1053.37,7391.2,142.52
nlv2b_norps_lngconv_opt_refbrent,2027,1464.84,6776.1,216.18
nlv2b_norps_lngconv_opt_refbrent,2030,1418.59,6856.2,206.91
nlv2b_norps_lngconv_opt_refbrent,2035,1360.64,6940.2,196.05
nlv2b_norps_lngconv_opt_refbrent,2040,1351.57,7080.0,190.9
nlv2b_norps_lngconv_opt_refbrent,2045,1200.45,7218.2,166.31
nlv2b_norps_lngconv_opt_refbrent,2050,1093.02,7391.2,147.88
nlv2b_plan_igp_alt_hybrid_refbrent,2027,1494.71,6776.1,220.59
nlv2b_plan_igp_alt_hybrid_refbrent,2030,1442.0,6856.2,210.32
nlv2b_plan_igp_alt_hybrid_refbrent,2035,1563.96,6940.2,225.35
nlv2b_plan_igp_alt_hybrid_refbrent,2040,1536.09,7080.0,216.96
nlv2b_plan_igp_alt_hybrid_refbrent,2045,1477.89,7218.2,204.74
nlv2b_plan_igp_alt_hybrid_refbrent,2050,1432.26,7391.2,193.78
nlv2b_plan_igp_alt_pv15_hybrid_refbrent,2027,1580.11,6776.1,233.19
nlv2b_plan_igp_alt_pv15_hybrid_refbrent,2030,1550.62,6856.2,226.16
nlv2b_plan_igp_alt_pv15_hybrid_refbrent,2035,1668.65,6940.2,240.43
nlv2b_plan_igp_alt_pv15_hybrid_refbrent,2040,1654.5,7080.0,233.69
nlv2b_plan_igp_alt_pv15_hybrid_refbrent,2045,1613.97,7218.2,223.6
nlv2b_plan_igp_alt_pv15_hybrid_refbrent,2050,1567.23,7391.2,212.04
nlv2b_plan_igp_alt_pv17_hybrid_refbrent,2027,1614.2,6776.1,238.22
nlv2b_plan_igp_alt_pv17_hybrid_refbrent,2030,1591.34,6856.2,232.1
nlv2b_plan_igp_alt_pv17_hybrid_refbrent,2035,1711.87,6940.2,246.66
nlv2b_plan_igp_alt_pv17_hybrid_refbrent,2040,1693.44,7080.0,239.19
nlv2b_plan_igp_alt_pv17_hybrid_refbrent,2045,1663.4,7218.2,230.44
nlv2b_plan_igp_alt_pv17_hybrid_refbrent,2050,1618.81,7391.2,219.02
nlv2b_sq_lngfree_refbrent,2027,1627.48,6776.1,240.18
nlv2b_sq_lngfree_refbrent,2030,1431.97,6856.2,208.86
nlv2b_sq_lngfree_refbrent,2035,1461.79,6940.2,210.63
nlv2b_sq_lngfree_refbrent,2040,1439.7,7080.0,203.35
nlv2b_sq_lngfree_refbrent,2045,1325.95,7218.2,183.69
nlv2b_sq_lngfree_refbrent,2050,1267.04,7391.2,171.43
nlv2b_sq_nolng_refbrent,2027,1606.32,6776.1,237.06
nlv2b_sq_nolng_refbrent,2030,1629.85,6856.2,237.72
nlv2b_sq_nolng_refbrent,2035,1673.03,6940.2,241.06
nlv2b_sq_nolng_refbrent,2040,1679.68,7080.0,237.24
nlv2b_sq_nolng_refbrent,2045,1630.22,7218.2,225.85
nlv2b_sq_nolng_refbrent,2050,1596.86,7391.2,216.05
nlv2b_wb_C5_LNG375_refbrent,2027,1479.13,6776.1,218.29
nlv2b_wb_C5_LNG375_refbrent,2030,1425.61,6856.2,207.93
nlv2b_wb_C5_LNG375_refbrent,2035,1439.72,6940.2,207.45
nlv2b_wb_C5_LNG375_refbrent,2040,1469.53,7080.0,207.56
nlv2b_wb_C5_LNG375_refbrent,2045,1283.26,7218.2,177.78
nlv2b_wb_C5_LNG375_refbrent,2050,1149.06,7391.2,155.46
nlv2b_wb_C5_LNG375_refbrent_adv,2027,1504.31,6776.1,222.0
nlv2b_wb_C5_LNG375_refbrent_adv,2030,1432.64,6856.2,208.95
nlv2b_wb_C5_LNG375_refbrent_adv,2035,1412.81,6940.2,203.57
nlv2b_wb_C5_LNG375_refbrent_adv,2040,1422.45,7080.0,200.91
nlv2b_wb_C5_LNG375_refbrent_adv,2045,1169.36,7218.2,162.0
nlv2b_wb_C5_LNG375_refbrent_adv,2050,1007.83,7391.2,136.36
nlv2b_wb_C5_LNG375_refbrent_j120,2027,1478.3,6776.1,218.17
nlv2b_wb_C5_LNG375_refbrent_j120,2030,1457.36,6856.2,212.56
nlv2b_wb_C5_LNG375_refbrent_j120,2035,1472.21,6940.2,212.13
nlv2b_wb_C5_LNG375_refbrent_j120,2040,1501.76,7080.0,212.11
nlv2b_wb_C5_LNG375_refbrent_j120,2045,1283.21,7218.2,177.77
nlv2b_wb_C5_LNG375_refbrent_j120,2050,1149.09,7391.2,155.47
nlv2b_wb_C5_LNG375_refbrent_j120_adv,2027,1505.15,6776.1,222.13
nlv2b_wb_C5_LNG375_refbrent_j120_adv,2030,1464.29,6856.2,213.57
nlv2b_wb_C5_LNG375_refbrent_j120_adv,2035,1443.89,6940.2,208.05
nlv2b_wb_C5_LNG375_refbrent_j120_adv,2040,1453.82,7080.0,205.34
nlv2b_wb_C5_LNG375_refbrent_j120_adv,2045,1168.62,7218.2,161.9
nlv2b_wb_C5_LNG375_refbrent_j120_adv,2050,1007.82,7391.2,136.35
nlv2b_wb_C6_LNG500_futbrent,2027,1399.0,6776.1,206.46
nlv2b_wb_C6_LNG500_futbrent,2030,1314.07,6856.2,191.66
nlv2b_wb_C6_LNG500_futbrent,2035,1305.49,6940.2,188.1
nlv2b_wb_C6_LNG500_futbrent,2040,1420.89,7080.0,200.69
nlv2b_wb_C6_LNG500_futbrent,2045,1285.67,7218.2,178.12
nlv2b_wb_C6_LNG500_futbrent,2050,1148.49,7391.2,155.39
nlv2b_wb_C6_LNG500_futbrent_adv,2027,1403.23,6776.1,207.09
nlv2b_wb_C6_LNG500_futbrent_adv,2030,1300.35,6856.2,189.66
nlv2b_wb_C6_LNG500_futbrent_adv,2035,1282.25,6940.2,184.76
nlv2b_wb_C6_LNG500_futbrent_adv,2040,1358.31,7080.0,191.85
nlv2b_wb_C6_LNG500_futbrent_adv,2045,1147.93,7218.2,159.03
nlv2b_wb_C6_LNG500_futbrent_adv,2050,1007.67,7391.2,136.33
nlv2b_wb_C6_LNG500_futbrent_j120,2027,1398.98,6776.1,206.46
nlv2b_wb_C6_LNG500_futbrent_j120,2030,1353.06,6856.2,197.35
nlv2b_wb_C6_LNG500_futbrent_j120,2035,1345.33,6940.2,193.85
nlv2b_wb_C6_LNG500_futbrent_j120,2040,1460.02,7080.0,206.22
nlv2b_wb_C6_LNG500_futbrent_j120,2045,1285.98,7218.2,178.16
nlv2b_wb_C6_LNG500_futbrent_j120,2050,1148.25,7391.2,155.35
nlv2b_wb_C6_LNG500_futbrent_j120_adv,2027,1406.55,6776.1,207.58
nlv2b_wb_C6_LNG500_futbrent_j120_adv,2030,1338.26,6856.2,195.19
nlv2b_wb_C6_LNG500_futbrent_j120_adv,2035,1320.7,6940.2,190.3
nlv2b_wb_C6_LNG500_futbrent_j120_adv,2040,1395.86,7080.0,197.15
nlv2b_wb_C6_LNG500_futbrent_j120_adv,2045,1147.67,7218.2,159.0
nlv2b_wb_C6_LNG500_futbrent_j120_adv,2050,1007.53,7391.2,136.32
nlv2b_wb_C6_LNG500_highbrent,2027,1545.04,6776.1,228.01
nlv2b_wb_C6_LNG500_highbrent,2030,1604.22,6856.2,233.98
nlv2b_wb_C6_LNG500_highbrent,2035,1647.08,6940.2,237.32
nlv2b_wb_C6_LNG500_highbrent,2040,1642.16,7080.0,231.94
nlv2b_wb_C6_LNG500_highbrent,2045,1290.79,7218.2,178.82
nlv2b_wb_C6_LNG500_highbrent,2050,1154.59,7391.2,156.21
nlv2b_wb_C6_LNG500_highbrent_adv,2027,1586.03,6776.1,234.06
nlv2b_wb_C6_LNG500_highbrent_adv,2030,1607.67,6856.2,234.48
nlv2b_wb_C6_LNG500_highbrent_adv,2035,1628.64,6940.2,234.67
nlv2b_wb_C6_LNG500_highbrent_adv,2040,1615.34,7080.0,228.16
nlv2b_wb_C6_LNG500_highbrent_adv,2045,1198.23,7218.2,166.0
nlv2b_wb_C6_LNG500_highbrent_adv,2050,1012.47,7391.2,136.98
nlv2b_wb_C6_LNG500_highbrent_j120,2027,1545.33,6776.1,228.06
nlv2b_wb_C6_LNG500_highbrent_j120,2030,1642.79,6856.2,239.61
nlv2b_wb_C6_LNG500_highbrent_j120,2035,1685.13,6940.2,242.81
nlv2b_wb_C6_LNG500_highbrent_j120,2040,1681.84,7080.0,237.55
nlv2b_wb_C6_LNG500_highbrent_j120,2045,1291.15,7218.2,178.87
nlv2b_wb_C6_LNG500_highbrent_j120,2050,1154.77,7391.2,156.24
nlv2b_wb_C6_LNG500_highbrent_j120_adv,2027,1586.81,6776.1,234.18
nlv2b_wb_C6_LNG500_highbrent_j120_adv,2030,1647.51,6856.2,240.29
nlv2b_wb_C6_LNG500_highbrent_j120_adv,2035,1666.94,6940.2,240.19
nlv2b_wb_C6_LNG500_highbrent_j120_adv,2040,1650.44,7080.0,233.11
nlv2b_wb_C6_LNG500_highbrent_j120_adv,2045,1198.02,7218.2,165.97
nlv2b_wb_C6_LNG500_highbrent_j120_adv,2050,1017.13,7391.2,137.61
nlv2b_wb_C6_LNG500_lowbrent,2027,1219.39,6776.1,179.96
nlv2b_wb_C6_LNG500_lowbrent,2030,1162.33,6856.2,169.53
nlv2b_wb_C6_LNG500_lowbrent,2035,1132.03,6940.2,163.11
nlv2b_wb_C6_LNG500_lowbrent,2040,1314.68,7080.0,185.69
nlv2b_wb_C6_LNG500_lowbrent,2045,1274.11,7218.2,176.51
nlv2b_wb_C6_LNG500_lowbrent,2050,1135.61,7391.2,153.64
nlv2b_wb_C6_LNG500_lowbrent_adv,2027,1212.39,6776.1,178.92
nlv2b_wb_C6_LNG500_lowbrent_adv,2030,1136.55,6856.2,165.77
nlv2b_wb_C6_LNG500_lowbrent_adv,2035,1101.71,6940.2,158.74
nlv2b_wb_C6_LNG500_lowbrent_adv,2040,1251.9,7080.0,176.82
nlv2b_wb_C6_LNG500_lowbrent_adv,2045,1132.38,7218.2,156.88
nlv2b_wb_C6_LNG500_lowbrent_adv,2050,996.19,7391.2,134.78
nlv2b_wb_C6_LNG500_lowbrent_j120,2027,1220.29,6776.1,180.09
nlv2b_wb_C6_LNG500_lowbrent_j120,2030,1202.72,6856.2,175.42
nlv2b_wb_C6_LNG500_lowbrent_j120,2035,1172.56,6940.2,168.95
nlv2b_wb_C6_LNG500_lowbrent_j120,2040,1351.95,7080.0,190.95
nlv2b_wb_C6_LNG500_lowbrent_j120,2045,1272.69,7218.2,176.32
nlv2b_wb_C6_LNG500_lowbrent_j120,2050,1134.06,7391.2,153.44
nlv2b_wb_C6_LNG500_lowbrent_j120_adv,2027,1212.8,6776.1,178.98
nlv2b_wb_C6_LNG500_lowbrent_j120_adv,2030,1175.8,6856.2,171.49
nlv2b_wb_C6_LNG500_lowbrent_j120_adv,2035,1141.13,6940.2,164.42
nlv2b_wb_C6_LNG500_lowbrent_j120_adv,2040,1291.91,7080.0,182.47
nlv2b_wb_C6_LNG500_lowbrent_j120_adv,2045,1132.77,7218.2,156.93
nlv2b_wb_C6_LNG500_lowbrent_j120_adv,2050,993.63,7391.2,134.43
nlv2b_wb_C6_LNG500_refbrent,2027,1481.16,6776.1,218.59
nlv2b_wb_C6_LNG500_refbrent,2030,1438.16,6856.2,209.76
nlv2b_wb_C6_LNG500_refbrent,2035,1462.38,6940.2,210.71
nlv2b_wb_C6_LNG500_refbrent,2040,1514.39,7080.0,213.9
nlv2b_wb_C6_LNG500_refbrent,2045,1288.74,7218.2,178.54
nlv2b_wb_C6_LNG500_refbrent,2050,1154.15,7391.2,156.15
nlv2b_wb_C6_LNG500_refbrent_adv,2027,1504.06,6776.1,221.97
nlv2b_wb_C6_LNG500_refbrent_adv,2030,1426.33,6856.2,208.03
nlv2b_wb_C6_LNG500_refbrent_adv,2035,1428.6,6940.2,205.84
nlv2b_wb_C6_LNG500_refbrent_adv,2040,1455.5,7080.0,205.58
nlv2b_wb_C6_LNG500_refbrent_adv,2045,1164.88,7218.2,161.38
nlv2b_wb_C6_LNG500_refbrent_adv,2050,1015.48,7391.2,137.39
nlv2b_wb_C6_LNG500_refbrent_j120,2027,1488.67,6776.1,219.7
nlv2b_wb_C6_LNG500_refbrent_j120,2030,1475.32,6856.2,215.18
nlv2b_wb_C6_LNG500_refbrent_j120,2035,1498.94,6940.2,215.98
nlv2b_wb_C6_LNG500_refbrent_j120,2040,1552.08,7080.0,219.22
nlv2b_wb_C6_LNG500_refbrent_j120,2045,1287.53,7218.2,178.37
nlv2b_wb_C6_LNG500_refbrent_j120,2050,1153.0,7391.2,156.0
nlv2b_wb_C6_LNG500_refbrent_j120_adv,2027,1503.12,6776.1,221.83
nlv2b_wb_C6_LNG500_refbrent_j120_adv,2030,1464.41,6856.2,213.59
nlv2b_wb_C6_LNG500_refbrent_j120_adv,2035,1467.83,6940.2,211.5
nlv2b_wb_C6_LNG500_refbrent_j120_adv,2040,1494.36,7080.0,211.07
nlv2b_wb_C6_LNG500_refbrent_j120_adv,2045,1166.97,7218.2,161.67
nlv2b_wb_C6_LNG500_refbrent_j120_adv,2050,1015.44,7391.2,137.39
nlv2b_wr_C1_LSFO250_futbrent,2027,1383.89,6776.1,204.23
nlv2b_wr_C1_LSFO250_futbrent,2030,1428.04,6856.2,208.28
nlv2b_wr_C1_LSFO250_futbrent,2035,1427.28,6940.2,205.65
nlv2b_wr_C1_LSFO250_futbrent,2040,1417.99,7080.0,200.28
nlv2b_wr_C1_LSFO250_futbrent,2045,1410.89,7218.2,195.46
nlv2b_wr_C1_LSFO250_futbrent,2050,1271.42,7391.2,172.02
nlv2b_wr_C1_LSFO250_futbrent_adv,2027,1401.22,6776.1,206.79
nlv2b_wr_C1_LSFO250_futbrent_adv,2030,1422.41,6856.2,207.46
nlv2b_wr_C1_LSFO250_futbrent_adv,2035,1378.99,6940.2,198.7
nlv2b_wr_C1_LSFO250_futbrent_adv,2040,1368.68,7080.0,193.32
nlv2b_wr_C1_LSFO250_futbrent_adv,2045,1299.56,7218.2,180.04
nlv2b_wr_C1_LSFO250_futbrent_adv,2050,1141.78,7391.2,154.48
nlv2b_wr_C1_LSFO250_highbrent,2027,1541.16,6776.1,227.44
nlv2b_wr_C1_LSFO250_highbrent,2030,1684.43,6856.2,245.68
nlv2b_wr_C1_LSFO250_highbrent,2035,1633.37,6940.2,235.35
nlv2b_wr_C1_LSFO250_highbrent,2040,1642.59,7080.0,232.0
nlv2b_wr_C1_LSFO250_highbrent,2045,1454.19,7218.2,201.46
nlv2b_wr_C1_LSFO250_highbrent,2050,1316.68,7391.2,178.14
nlv2b_wr_C1_LSFO250_highbrent_adv,2027,1555.78,6776.1,229.6
nlv2b_wr_C1_LSFO250_highbrent_adv,2030,1670.94,6856.2,243.71
nlv2b_wr_C1_LSFO250_highbrent_adv,2035,1622.23,6940.2,233.74
nlv2b_wr_C1_LSFO250_highbrent_adv,2040,1612.96,7080.0,227.82
nlv2b_wr_C1_LSFO250_highbrent_adv,2045,1375.39,7218.2,190.54
nlv2b_wr_C1_LSFO250_highbrent_adv,2050,1189.87,7391.2,160.99
nlv2b_wr_C1_LSFO250_lowbrent,2027,1219.97,6776.1,180.04
nlv2b_wr_C1_LSFO250_lowbrent,2030,1174.06,6856.2,171.24
nlv2b_wr_C1_LSFO250_lowbrent,2035,1140.31,6940.2,164.31
nlv2b_wr_C1_LSFO250_lowbrent,2040,1286.74,7080.0,181.74
nlv2b_wr_C1_LSFO250_lowbrent,2045,1416.04,7218.2,196.18
nlv2b_wr_C1_LSFO250_lowbrent,2050,1274.33,7391.2,172.41
nlv2b_wr_C1_LSFO250_lowbrent_adv,2027,1211.81,6776.1,178.84
nlv2b_wr_C1_LSFO250_lowbrent_adv,2030,1154.54,6856.2,168.39
nlv2b_wr_C1_LSFO250_lowbrent_adv,2035,1105.7,6940.2,159.32
nlv2b_wr_C1_LSFO250_lowbrent_adv,2040,1219.04,7080.0,172.18
nlv2b_wr_C1_LSFO250_lowbrent_adv,2045,1277.79,7218.2,177.02
nlv2b_wr_C1_LSFO250_lowbrent_adv,2050,1127.98,7391.2,152.61
nlv2b_wr_C1_LSFO250_refbrent,2027,1461.58,6776.1,215.7
nlv2b_wr_C1_LSFO250_refbrent,2030,1539.29,6856.2,224.51
nlv2b_wr_C1_LSFO250_refbrent,2035,1526.65,6940.2,219.97
nlv2b_wr_C1_LSFO250_refbrent,2040,1528.44,7080.0,215.88
nlv2b_wr_C1_LSFO250_refbrent,2045,1429.72,7218.2,198.07
nlv2b_wr_C1_LSFO250_refbrent,2050,1290.59,7391.2,174.61
