LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,4008091018,1057.178208
Oahu,4008091020,1000.242595
Oahu,4008091022,822.181171
Oahu,4008112200,767.332968
Oahu,4008112202,716.831542
Oahu,4008112204,734.365476
Oahu,4008112206,821.265565
Oahu,4008112208,646.295057
Oahu,4008112210,500.432009
Oahu,4008112212,400.933672
Oahu,4008112214,436.547215
Oahu,4008112216,669.682909
Oahu,4008112218,928.786462
Oahu,4008112220,868.759096
Oahu,4008112222,768.856841
Oahu,4507011200,824.133482
Oahu,4507011202,785.640732
Oahu,4507011204,829.020285
Oahu,4507011206,998.334559
Oahu,4507011208,719.251946
Oahu,4507011210,547.390697
Oahu,4507011212,454.532301
Oahu,4507011214,518.170930
Oahu,4507011216,718.653530
Oahu,4507011218,995.287897
Oahu,4507011220,936.691684
Oahu,4507011222,823.025808
Oahu,4507011900,797.366126
Oahu,4507011902,759.739206
Oahu,4507011904,809.282295
Oahu,4507011906,978.413130
Oahu,4507011908,690.298002
Oahu,4507011910,511.568813
Oahu,4507011912,428.476687
Oahu,4507011914,499.174032
Oahu,4507011916,702.863137
Oahu,4507011918,981.786819
Oahu,4507011920,927.028140
Oahu,4507011922,813.164151
Oahu,4507021200,752.218225
Oahu,4507021202,723.528432
Oahu,4507021204,779.961474
Oahu,4507021206,948.380567
Oahu,4507021208,658.056839
Oahu,4507021210,480.428281
Oahu,4507021212,399.464043
Oahu,4507021214,475.451756
Oahu,4507021216,693.177581
Oahu,4507021218,994.627519
Oahu,4507021220,932.384546
Oahu,4507021222,782.067645
Oahu,4507050200,807.147070
Oahu,4507050202,774.531692
Oahu,4507050204,813.105155
Oahu,4507050206,983.321946
Oahu,4507050208,711.679602
Oahu,4507050210,536.582496
Oahu,4507050212,455.963122
Oahu,4507050214,530.725466
Oahu,4507050216,737.789841
Oahu,4507050218,989.095011
Oahu,4507050220,963.084825
Oahu,4507050222,816.289944
Oahu,4507092200,863.110509
Oahu,4507092202,820.464710
Oahu,4507092204,832.336854
Oahu,4507092206,914.114243
Oahu,4507092208,707.966805
Oahu,4507092210,545.739750
Oahu,4507092212,452.000849
Oahu,4507092214,520.379531
Oahu,4507092216,733.438678
Oahu,4507092218,991.178874
Oahu,4507092220,945.482060
Oahu,4507092222,856.294227
Oahu,4507102700,854.841098
Oahu,4507102702,812.143937
Oahu,4507102704,827.736215
Oahu,4507102706,908.134145
Oahu,4507102708,706.946887
Oahu,4507102710,539.157974
Oahu,4507102712,443.995590
Oahu,4507102714,494.067102
Oahu,4507102716,703.934419
Oahu,4507102718,978.668363
Oahu,4507102720,935.957929
Oahu,4507102722,843.783717
Oahu,4507121500,830.194292
Oahu,4507121502,782.558964
Oahu,4507121504,800.433218
Oahu,4507121506,878.761961
Oahu,4507121508,659.891225
Oahu,4507121510,484.984895
Oahu,4507121512,381.501738
Oahu,4507121514,432.218954
Oahu,4507121516,665.170180
Oahu,4507121518,952.319247
Oahu,4507121520,912.507143
Oahu,4507121522,816.869610
Oahu,4508022000,792.856130
Oahu,4508022002,756.643554
Oahu,4508022004,807.670366
Oahu,4508022006,971.181502
Oahu,4508022008,698.004837
Oahu,4508022010,529.294997
Oahu,4508022012,449.201965
Oahu,4508022014,526.241272
Oahu,4508022016,742.026808
Oahu,4508022018,1016.391525
Oahu,4508022020,949.620685
Oahu,4508022022,792.509011
Oahu,4508041000,775.984362
Oahu,4508041002,749.213575
Oahu,4508041004,811.686365
