LOAD_ZONE,TIMEPOINT,ev_bau_mw
Oahu,4007050220,171.54384254679533
Oahu,4007050222,42.99028964322373
Oahu,4007092200,32.98294151734892
Oahu,4007092202,23.894087994372697
Oahu,4007092204,24.005779933176264
Oahu,4007092206,29.029670861014424
Oahu,4007092208,44.36116779714236
Oahu,4007092210,76.21882863047814
Oahu,4007092212,87.38677455621124
Oahu,4007092214,106.55910143709599
Oahu,4007092216,114.74942763114966
Oahu,4007092218,184.91193247376515
Oahu,4007092220,171.54384254679533
Oahu,4007092222,42.99028964322373
Oahu,4007102700,32.98294151734892
Oahu,4007102702,23.894087994372697
Oahu,4007102704,24.005779933176264
Oahu,4007102706,29.029670861014424
Oahu,4007102708,44.36116779714236
Oahu,4007102710,76.21882863047814
Oahu,4007102712,87.38677455621124
Oahu,4007102714,106.55910143709599
Oahu,4007102716,114.74942763114966
Oahu,4007102718,184.91193247376515
Oahu,4007102720,171.54384254679533
Oahu,4007102722,42.99028964322373
Oahu,4007121500,32.98294151734892
Oahu,4007121502,23.894087994372697
Oahu,4007121504,24.005779933176264
Oahu,4007121506,29.029670861014424
Oahu,4007121508,44.36116779714236
Oahu,4007121510,76.21882863047814
Oahu,4007121512,87.38677455621124
Oahu,4007121514,106.55910143709599
Oahu,4007121516,114.74942763114966
Oahu,4007121518,184.91193247376515
Oahu,4007121520,171.54384254679533
Oahu,4007121522,42.99028964322373
Oahu,4008022000,32.98294151734892
Oahu,4008022002,23.894087994372697
Oahu,4008022004,24.005779933176264
Oahu,4008022006,29.029670861014424
Oahu,4008022008,44.36116779714236
Oahu,4008022010,76.21882863047814
Oahu,4008022012,87.38677455621124
Oahu,4008022014,106.55910143709599
Oahu,4008022016,114.74942763114966
Oahu,4008022018,184.91193247376515
Oahu,4008022020,171.54384254679533
Oahu,4008022022,42.99028964322373
Oahu,4008041000,32.98294151734892
Oahu,4008041002,23.894087994372697
Oahu,4008041004,24.005779933176264
Oahu,4008041006,29.029670861014424
Oahu,4008041008,44.36116779714236
Oahu,4008041010,76.21882863047814
Oahu,4008041012,87.38677455621124
Oahu,4008041014,106.55910143709599
Oahu,4008041016,114.74942763114966
Oahu,4008041018,184.91193247376515
Oahu,4008041020,171.54384254679533
Oahu,4008041022,42.99028964322373
Oahu,4008061700,32.98294151734892
Oahu,4008061702,23.894087994372697
Oahu,4008061704,24.005779933176264
Oahu,4008061706,29.029670861014424
Oahu,4008061708,44.36116779714236
Oahu,4008061710,76.21882863047814
Oahu,4008061712,87.38677455621124
Oahu,4008061714,106.55910143709599
Oahu,4008061716,114.74942763114966
Oahu,4008061718,184.91193247376515
Oahu,4008061720,171.54384254679533
Oahu,4008061722,42.99028964322373
Oahu,4008081800,32.98294151734892
Oahu,4008081802,23.894087994372697
Oahu,4008081804,24.005779933176264
Oahu,4008081806,29.029670861014424
Oahu,4008081808,44.36116779714236
Oahu,4008081810,76.21882863047814
Oahu,4008081812,87.38677455621124
Oahu,4008081814,106.55910143709599
Oahu,4008081816,114.74942763114966
Oahu,4008081818,184.91193247376515
Oahu,4008081820,171.54384254679533
Oahu,4008081822,42.99028964322373
Oahu,4008091000,32.98294151734892
Oahu,4008091002,23.894087994372697
Oahu,4008091004,24.005779933176264
Oahu,4008091006,29.029670861014424
Oahu,4008091008,44.36116779714236
Oahu,4008091010,76.21882863047814
Oahu,4008091012,87.38677455621124
Oahu,4008091014,106.55910143709599
Oahu,4008091016,114.74942763114966
Oahu,4008091018,184.91193247376515
Oahu,4008091020,171.54384254679533
Oahu,4008091022,42.99028964322373
Oahu,4008112200,32.98294151734892
Oahu,4008112202,23.894087994372697
Oahu,4008112204,24.005779933176264
Oahu,4008112206,29.029670861014424
Oahu,4008112208,44.36116779714236
Oahu,4008112210,76.21882863047814
Oahu,4008112212,87.38677455621124
Oahu,4008112214,106.55910143709599
Oahu,4008112216,114.74942763114966
Oahu,4008112218,184.91193247376515
Oahu,4008112220,171.54384254679533
Oahu,4008112222,42.99028964322373
Oahu,4507011200,59.0825616444577
Oahu,4507011202,42.801638117178236
Oahu,4507011204,43.001712627090555
Oahu,4507011206,52.0010417282534
Oahu,4507011208,79.46445375759384
Oahu,4507011210,136.5312926580521
Oahu,4507011212,156.53650817990078
Oahu,4507011214,190.88002433390255
Oahu,4507011216,205.55140990434532
Oahu,4507011218,331.2339696394416
Oahu,4507011220,307.2876215927276
Oahu,4507011222,77.00879063872574
Oahu,4507011900,59.0825616444577
Oahu,4507011902,42.801638117178236
Oahu,4507011904,43.001712627090555
Oahu,4507011906,52.0010417282534
Oahu,4507011908,79.46445375759384
Oahu,4507011910,136.5312926580521
Oahu,4507011912,156.53650817990078
Oahu,4507011914,190.88002433390255
Oahu,4507011916,205.55140990434532
Oahu,4507011918,331.2339696394416
Oahu,4507011920,307.2876215927276
Oahu,4507011922,77.00879063872574
Oahu,4507021200,59.0825616444577
Oahu,4507021202,42.801638117178236
Oahu,4507021204,43.001712627090555
