LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,2708081802,628.942376
Oahu,2708081804,693.728446
Oahu,2708081806,939.632472
Oahu,2708081808,882.123326
Oahu,2708081810,861.444522
Oahu,2708081812,740.758753
Oahu,2708081814,812.998483
Oahu,2708081816,1008.903634
Oahu,2708081818,1111.752868
Oahu,2708081820,1075.090215
Oahu,2708081822,834.683550
Oahu,2708091000,677.334863
Oahu,2708091002,625.857869
Oahu,2708091004,694.368195
Oahu,2708091006,939.776264
Oahu,2708091008,824.667612
Oahu,2708091010,710.015352
Oahu,2708091012,618.743198
Oahu,2708091014,708.813045
Oahu,2708091016,901.419316
Oahu,2708091018,1165.371569
Oahu,2708091020,1032.318686
Oahu,2708091022,796.570677
Oahu,2708112200,631.318589
Oahu,2708112202,562.648326
Oahu,2708112204,586.490422
Oahu,2708112206,723.019837
Oahu,2708112208,781.467103
Oahu,2708112210,684.750497
Oahu,2708112212,605.411161
Oahu,2708112214,604.391596
Oahu,2708112216,846.891209
Oahu,2708112218,999.631564
Oahu,2708112220,867.385207
Oahu,2708112222,735.806316
Oahu,3007011200,659.805737
Oahu,3007011202,599.705359
Oahu,3007011204,667.435712
Oahu,3007011206,955.152240
Oahu,3007011208,923.940633
Oahu,3007011210,800.303603
Oahu,3007011212,755.317293
Oahu,3007011214,691.680586
Oahu,3007011216,838.275842
Oahu,3007011218,1129.633513
Oahu,3007011220,974.080725
Oahu,3007011222,801.984846
Oahu,3007011900,618.012717
Oahu,3007011902,559.264197
Oahu,3007011904,636.617943
Oahu,3007011906,924.048060
Oahu,3007011908,852.540371
Oahu,3007011910,685.164062
Oahu,3007011912,656.001455
Oahu,3007011914,682.849288
Oahu,3007011916,873.690958
Oahu,3007011918,1108.553701
Oahu,3007011920,955.882111
Oahu,3007011922,783.950497
Oahu,3007021200,547.521366
Oahu,3007021202,502.726765
Oahu,3007021204,590.838090
Oahu,3007021206,877.156934
Oahu,3007021208,756.743388
Oahu,3007021210,608.853064
Oahu,3007021212,548.551489
Oahu,3007021214,520.384628
Oahu,3007021216,780.343184
Oahu,3007021218,1128.602436
Oahu,3007021220,957.343297
Oahu,3007021222,729.547048
Oahu,3007050200,633.284125
Oahu,3007050202,582.360339
Oahu,3007050204,642.586738
Oahu,3007050206,916.082868
