GENERATION_PROJECT,build_year,gen_overnight_cost,gen_storage_energy_overnight_cost,gen_fixed_om
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2017,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2018,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2019,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2020,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2027,4360102.554959778,.,30893.89163433765
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2030,3906972.62106478,.,28048.071721012788
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2035,3151756.0645731185,.,23305.038532138053
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2040,2846484.759817012,.,21387.824300506865
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2045,2541213.455060906,.,19470.610068875674
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2050,2235942.1503048,.,17553.395837244494
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2027,4360102.554959778,.,30893.89163433765
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2030,3906972.62106478,.,28048.071721012788
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2035,3151756.0645731185,.,23305.038532138053
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2040,2846484.759817012,.,21387.824300506865
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2045,2541213.455060906,.,19470.610068875674
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2050,2235942.1503048,.,17553.395837244494
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2013,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2014,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2015,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2016,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2017,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2018,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2019,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2020,8213277.397087563,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2027,4360102.554959778,.,30893.89163433765
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2030,3906972.62106478,.,28048.071721012788
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2035,3151756.0645731185,.,23305.038532138053
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2040,2846484.759817012,.,21387.824300506865
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2045,2541213.455060906,.,19470.610068875674
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2050,2235942.1503048,.,17553.395837244494
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2027,4360102.554959778,.,30893.89163433765
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2030,3906972.62106478,.,28048.071721012788
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2035,3151756.0645731185,.,23305.038532138053
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2040,2846484.759817012,.,21387.824300506865
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2045,2541213.455060906,.,19470.610068875674
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2050,2235942.1503048,.,17553.395837244494
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2013,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2014,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2015,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2016,8213277.397087563,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2017,8213277.397087561,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2018,8213277.397087561,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2019,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2020,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2027,4360102.554959778,.,30893.89163433765
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2030,3906972.62106478,.,28048.071721012788
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2035,3151756.0645731185,.,23305.038532138053
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2040,2846484.759817012,.,21387.824300506865
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2045,2541213.455060906,.,19470.610068875674
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2050,2235942.1503048,.,17553.395837244494
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2027,4360102.554959778,.,30893.89163433765
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2030,3906972.62106478,.,28048.071721012788
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2035,3151756.0645731185,.,23305.038532138053
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2040,2846484.759817012,.,21387.824300506865
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2045,2541213.455060906,.,19470.610068875674
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2050,2235942.1503048,.,17553.395837244494
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2013,8213277.397087561,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2014,8213277.397087561,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2015,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2016,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2017,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2018,8213277.397087563,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2019,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2020,8213277.397087562,.,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2027,4360102.554959778,.,30893.89163433765
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2030,3906972.62106478,.,28048.071721012788
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2035,3151756.0645731185,.,23305.038532138053
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2040,2846484.759817012,.,21387.824300506865
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2045,2541213.455060906,.,19470.610068875674
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2050,2235942.1503048,.,17553.395837244494
Oahu_Tesoro_Hawaii,1990,685701.4775012322,.,23438.523230951207
Oahu_Waiau_10,1973,732926.0302746205,.,23438.523230951207
Oahu_Waiau_7,1966,732926.0302746205,.,13215.337566387381
Oahu_Waiau_8,1968,732926.0302746205,.,13215.337566387381
Oahu_Waiau_9,1973,732926.0302746205,.,23438.523230951207
