timepoint_id,timestamp,timeseries
4508022010,"2045-02-20 10:00",45080220
4508022012,"2045-02-20 12:00",45080220
4508022014,"2045-02-20 14:00",45080220
4508022016,"2045-02-20 16:00",45080220
4508022018,"2045-02-20 18:00",45080220
4508022020,"2045-02-20 20:00",45080220
4508022022,"2045-02-20 22:00",45080220
4508041000,"2045-04-10 00:00",45080410
4508041002,"2045-04-10 02:00",45080410
4508041004,"2045-04-10 04:00",45080410
4508041006,"2045-04-10 06:00",45080410
4508041008,"2045-04-10 08:00",45080410
4508041010,"2045-04-10 10:00",45080410
4508041012,"2045-04-10 12:00",45080410
4508041014,"2045-04-10 14:00",45080410
4508041016,"2045-04-10 16:00",45080410
4508041018,"2045-04-10 18:00",45080410
4508041020,"2045-04-10 20:00",45080410
4508041022,"2045-04-10 22:00",45080410
4507050200,"2045-05-02 00:00",45070502
4507050202,"2045-05-02 02:00",45070502
4507050204,"2045-05-02 04:00",45070502
4507050206,"2045-05-02 06:00",45070502
4507050208,"2045-05-02 08:00",45070502
4507050210,"2045-05-02 10:00",45070502
4507050212,"2045-05-02 12:00",45070502
4507050214,"2045-05-02 14:00",45070502
4507050216,"2045-05-02 16:00",45070502
4507050218,"2045-05-02 18:00",45070502
4507050220,"2045-05-02 20:00",45070502
4507050222,"2045-05-02 22:00",45070502
4508061700,"2045-06-17 00:00",45080617
4508061702,"2045-06-17 02:00",45080617
4508061704,"2045-06-17 04:00",45080617
4508061706,"2045-06-17 06:00",45080617
4508061708,"2045-06-17 08:00",45080617
4508061710,"2045-06-17 10:00",45080617
4508061712,"2045-06-17 12:00",45080617
4508061714,"2045-06-17 14:00",45080617
4508061716,"2045-06-17 16:00",45080617
4508061718,"2045-06-17 18:00",45080617
4508061720,"2045-06-17 20:00",45080617
4508061722,"2045-06-17 22:00",45080617
4508081800,"2045-08-18 00:00",45080818
4508081802,"2045-08-18 02:00",45080818
4508081804,"2045-08-18 04:00",45080818
4508081806,"2045-08-18 06:00",45080818
4508081808,"2045-08-18 08:00",45080818
4508081810,"2045-08-18 10:00",45080818
4508081812,"2045-08-18 12:00",45080818
4508081814,"2045-08-18 14:00",45080818
4508081816,"2045-08-18 16:00",45080818
4508081818,"2045-08-18 18:00",45080818
4508081820,"2045-08-18 20:00",45080818
4508081822,"2045-08-18 22:00",45080818
4508091000,"2045-09-10 00:00",45080910
4508091002,"2045-09-10 02:00",45080910
4508091004,"2045-09-10 04:00",45080910
4508091006,"2045-09-10 06:00",45080910
4508091008,"2045-09-10 08:00",45080910
4508091010,"2045-09-10 10:00",45080910
4508091012,"2045-09-10 12:00",45080910
4508091014,"2045-09-10 14:00",45080910
4508091016,"2045-09-10 16:00",45080910
4508091018,"2045-09-10 18:00",45080910
4508091020,"2045-09-10 20:00",45080910
4508091022,"2045-09-10 22:00",45080910
4507092200,"2045-09-22 00:00",45070922
4507092202,"2045-09-22 02:00",45070922
4507092204,"2045-09-22 04:00",45070922
4507092206,"2045-09-22 06:00",45070922
4507092208,"2045-09-22 08:00",45070922
4507092210,"2045-09-22 10:00",45070922
4507092212,"2045-09-22 12:00",45070922
4507092214,"2045-09-22 14:00",45070922
4507092216,"2045-09-22 16:00",45070922
4507092218,"2045-09-22 18:00",45070922
4507092220,"2045-09-22 20:00",45070922
4507092222,"2045-09-22 22:00",45070922
4507102700,"2045-10-27 00:00",45071027
4507102702,"2045-10-27 02:00",45071027
4507102704,"2045-10-27 04:00",45071027
4507102706,"2045-10-27 06:00",45071027
4507102708,"2045-10-27 08:00",45071027
4507102710,"2045-10-27 10:00",45071027
4507102712,"2045-10-27 12:00",45071027
4507102714,"2045-10-27 14:00",45071027
4507102716,"2045-10-27 16:00",45071027
4507102718,"2045-10-27 18:00",45071027
4507102720,"2045-10-27 20:00",45071027
4507102722,"2045-10-27 22:00",45071027
4508112200,"2045-11-22 00:00",45081122
4508112202,"2045-11-22 02:00",45081122
4508112204,"2045-11-22 04:00",45081122
4508112206,"2045-11-22 06:00",45081122
4508112208,"2045-11-22 08:00",45081122
4508112210,"2045-11-22 10:00",45081122
4508112212,"2045-11-22 12:00",45081122
4508112214,"2045-11-22 14:00",45081122
4508112216,"2045-11-22 16:00",45081122
4508112218,"2045-11-22 18:00",45081122
4508112220,"2045-11-22 20:00",45081122
4508112222,"2045-11-22 22:00",45081122
4507121500,"2045-12-15 00:00",45071215
4507121502,"2045-12-15 02:00",45071215
4507121504,"2045-12-15 04:00",45071215
4507121506,"2045-12-15 06:00",45071215
4507121508,"2045-12-15 08:00",45071215
4507121510,"2045-12-15 10:00",45071215
4507121512,"2045-12-15 12:00",45071215
4507121514,"2045-12-15 14:00",45071215
4507121516,"2045-12-15 16:00",45071215
4507121518,"2045-12-15 18:00",45071215
4507121520,"2045-12-15 20:00",45071215
4507121522,"2045-12-15 22:00",45071215
5007011200,"2050-01-12 00:00",50070112
5007011202,"2050-01-12 02:00",50070112
5007011204,"2050-01-12 04:00",50070112
5007011206,"2050-01-12 06:00",50070112
5007011208,"2050-01-12 08:00",50070112
5007011210,"2050-01-12 10:00",50070112
5007011212,"2050-01-12 12:00",50070112
5007011214,"2050-01-12 14:00",50070112
5007011216,"2050-01-12 16:00",50070112
5007011218,"2050-01-12 18:00",50070112
5007011220,"2050-01-12 20:00",50070112
5007011222,"2050-01-12 22:00",50070112
5007011900,"2050-01-19 00:00",50070119
5007011902,"2050-01-19 02:00",50070119
5007011904,"2050-01-19 04:00",50070119
5007011906,"2050-01-19 06:00",50070119
5007011908,"2050-01-19 08:00",50070119
5007011910,"2050-01-19 10:00",50070119
5007011912,"2050-01-19 12:00",50070119
5007011914,"2050-01-19 14:00",50070119
5007011916,"2050-01-19 16:00",50070119
5007011918,"2050-01-19 18:00",50070119
5007011920,"2050-01-19 20:00",50070119
5007011922,"2050-01-19 22:00",50070119
5007021200,"2050-02-12 00:00",50070212
5007021202,"2050-02-12 02:00",50070212
5007021204,"2050-02-12 04:00",50070212
5007021206,"2050-02-12 06:00",50070212
5007021208,"2050-02-12 08:00",50070212
5007021210,"2050-02-12 10:00",50070212
5007021212,"2050-02-12 12:00",50070212
5007021214,"2050-02-12 14:00",50070212
5007021216,"2050-02-12 16:00",50070212
5007021218,"2050-02-12 18:00",50070212
5007021220,"2050-02-12 20:00",50070212
5007021222,"2050-02-12 22:00",50070212
5008022000,"2050-02-20 00:00",50080220
5008022002,"2050-02-20 02:00",50080220
5008022004,"2050-02-20 04:00",50080220
5008022006,"2050-02-20 06:00",50080220
5008022008,"2050-02-20 08:00",50080220
5008022010,"2050-02-20 10:00",50080220
5008022012,"2050-02-20 12:00",50080220
5008022014,"2050-02-20 14:00",50080220
5008022016,"2050-02-20 16:00",50080220
5008022018,"2050-02-20 18:00",50080220
5008022020,"2050-02-20 20:00",50080220
5008022022,"2050-02-20 22:00",50080220
5008041000,"2050-04-10 00:00",50080410
5008041002,"2050-04-10 02:00",50080410
5008041004,"2050-04-10 04:00",50080410
5008041006,"2050-04-10 06:00",50080410
5008041008,"2050-04-10 08:00",50080410
5008041010,"2050-04-10 10:00",50080410
5008041012,"2050-04-10 12:00",50080410
5008041014,"2050-04-10 14:00",50080410
5008041016,"2050-04-10 16:00",50080410
5008041018,"2050-04-10 18:00",50080410
5008041020,"2050-04-10 20:00",50080410
5008041022,"2050-04-10 22:00",50080410
5007050200,"2050-05-02 00:00",50070502
5007050202,"2050-05-02 02:00",50070502
5007050204,"2050-05-02 04:00",50070502
5007050206,"2050-05-02 06:00",50070502
5007050208,"2050-05-02 08:00",50070502
5007050210,"2050-05-02 10:00",50070502
5007050212,"2050-05-02 12:00",50070502
5007050214,"2050-05-02 14:00",50070502
5007050216,"2050-05-02 16:00",50070502
5007050218,"2050-05-02 18:00",50070502
5007050220,"2050-05-02 20:00",50070502
5007050222,"2050-05-02 22:00",50070502
5008061700,"2050-06-17 00:00",50080617
5008061702,"2050-06-17 02:00",50080617
5008061704,"2050-06-17 04:00",50080617
5008061706,"2050-06-17 06:00",50080617
5008061708,"2050-06-17 08:00",50080617
5008061710,"2050-06-17 10:00",50080617
5008061712,"2050-06-17 12:00",50080617
5008061714,"2050-06-17 14:00",50080617
5008061716,"2050-06-17 16:00",50080617
5008061718,"2050-06-17 18:00",50080617
5008061720,"2050-06-17 20:00",50080617
5008061722,"2050-06-17 22:00",50080617
5008081800,"2050-08-18 00:00",50080818
5008081802,"2050-08-18 02:00",50080818
5008081804,"2050-08-18 04:00",50080818
5008081806,"2050-08-18 06:00",50080818
5008081808,"2050-08-18 08:00",50080818
5008081810,"2050-08-18 10:00",50080818
5008081812,"2050-08-18 12:00",50080818
5008081814,"2050-08-18 14:00",50080818
5008081816,"2050-08-18 16:00",50080818
5008081818,"2050-08-18 18:00",50080818
5008081820,"2050-08-18 20:00",50080818
5008081822,"2050-08-18 22:00",50080818
5008091000,"2050-09-10 00:00",50080910
5008091002,"2050-09-10 02:00",50080910
5008091004,"2050-09-10 04:00",50080910
5008091006,"2050-09-10 06:00",50080910
5008091008,"2050-09-10 08:00",50080910
5008091010,"2050-09-10 10:00",50080910
5008091012,"2050-09-10 12:00",50080910
5008091014,"2050-09-10 14:00",50080910
5008091016,"2050-09-10 16:00",50080910
5008091018,"2050-09-10 18:00",50080910
5008091020,"2050-09-10 20:00",50080910
5008091022,"2050-09-10 22:00",50080910
5007092200,"2050-09-22 00:00",50070922
5007092202,"2050-09-22 02:00",50070922
5007092204,"2050-09-22 04:00",50070922
5007092206,"2050-09-22 06:00",50070922
5007092208,"2050-09-22 08:00",50070922
5007092210,"2050-09-22 10:00",50070922
5007092212,"2050-09-22 12:00",50070922
5007092214,"2050-09-22 14:00",50070922
5007092216,"2050-09-22 16:00",50070922
5007092218,"2050-09-22 18:00",50070922
5007092220,"2050-09-22 20:00",50070922
5007092222,"2050-09-22 22:00",50070922
5007102700,"2050-10-27 00:00",50071027
5007102702,"2050-10-27 02:00",50071027
5007102704,"2050-10-27 04:00",50071027
5007102706,"2050-10-27 06:00",50071027
5007102708,"2050-10-27 08:00",50071027
5007102710,"2050-10-27 10:00",50071027
5007102712,"2050-10-27 12:00",50071027
5007102714,"2050-10-27 14:00",50071027
5007102716,"2050-10-27 16:00",50071027
5007102718,"2050-10-27 18:00",50071027
5007102720,"2050-10-27 20:00",50071027
5007102722,"2050-10-27 22:00",50071027
5008112200,"2050-11-22 00:00",50081122
5008112202,"2050-11-22 02:00",50081122
5008112204,"2050-11-22 04:00",50081122
5008112206,"2050-11-22 06:00",50081122
5008112208,"2050-11-22 08:00",50081122
5008112210,"2050-11-22 10:00",50081122
5008112212,"2050-11-22 12:00",50081122
5008112214,"2050-11-22 14:00",50081122
5008112216,"2050-11-22 16:00",50081122
5008112218,"2050-11-22 18:00",50081122
5008112220,"2050-11-22 20:00",50081122
5008112222,"2050-11-22 22:00",50081122
5007121500,"2050-12-15 00:00",50071215
5007121502,"2050-12-15 02:00",50071215
5007121504,"2050-12-15 04:00",50071215
5007121506,"2050-12-15 06:00",50071215
5007121508,"2050-12-15 08:00",50071215
5007121510,"2050-12-15 10:00",50071215
5007121512,"2050-12-15 12:00",50071215
5007121514,"2050-12-15 14:00",50071215
5007121516,"2050-12-15 16:00",50071215
5007121518,"2050-12-15 18:00",50071215
5007121520,"2050-12-15 20:00",50071215
5007121522,"2050-12-15 22:00",50071215
