regional_fuel_market,fuel,tier,period,unit_cost,max_avail_at_cost,fixed_cost,max_age
Hawaii_LNG,LNG,container_25,2045,15.233905406709932,24752000.0,1.5802100479208543,25.0000000000000000
Hawaii_LNG,LNG,container_25,2050,14.386779248924219,24752000.0,1.5802100479208543,25.0000000000000000
Hawaii_LSFO,LSFO,base,2027,18.005270566126992,.,0.0,.
Hawaii_LSFO,LSFO,base,2030,18.112835298099686,.,0.0,.
Hawaii_LSFO,LSFO,base,2035,18.459504126208582,.,0.0,.
Hawaii_LSFO,LSFO,base,2040,18.764465759585402,.,0.0,.
Hawaii_LSFO,LSFO,base,2045,19.256258871934556,.,0.0,.
Hawaii_LSFO,LSFO,base,2050,20.288561328121027,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2027,37.187283758915264,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2030,37.33264150482431,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2035,37.80111289416065,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2040,38.21322320953474,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2045,38.87780849649305,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2050,40.27281181566396,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2027,34.14298208519863,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2030,34.28833983110768,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2035,34.75681122044402,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2040,35.16892153581811,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2045,35.83350682277642,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2050,37.22851014194733,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2027,18.324058020105372,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2030,18.324058020105372,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2035,18.324058020105372,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2040,18.324058020105372,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2045,18.324058020105372,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2050,18.324058020105372,.,0.0,.
