LOAD_ZONE,TIMEPOINT,zone_demand_mw
Oahu,2708081802,628.942376
Oahu,2708081804,693.728446
Oahu,2708081806,938.963397
Oahu,2708081808,873.109402
Oahu,2708081810,855.858867
Oahu,2708081812,732.604219
Oahu,2708081814,806.028714
Oahu,2708081816,1001.930631
Oahu,2708081818,1110.182099
Oahu,2708081820,1061.531204
Oahu,2708081822,823.188955
Oahu,2708091000,677.334863
Oahu,2708091002,625.857869
Oahu,2708091004,694.368195
Oahu,2708091006,939.352891
Oahu,2708091008,814.455678
Oahu,2708091010,702.145630
Oahu,2708091012,609.059976
Oahu,2708091014,700.697229
Oahu,2708091016,891.240949
Oahu,2708091018,1165.022331
Oahu,2708091020,1015.513098
Oahu,2708091022,782.323812
Oahu,2708112200,631.318589
Oahu,2708112202,562.648326
Oahu,2708112204,586.490422
Oahu,2708112206,723.019837
Oahu,2708112208,776.489406
Oahu,2708112210,679.510980
Oahu,2708112212,599.070924
Oahu,2708112214,598.796407
Oahu,2708112216,842.711113
Oahu,2708112218,999.631564
Oahu,2708112220,856.140604
Oahu,2708112222,726.273752
Oahu,3007011200,659.805737
Oahu,3007011202,599.705359
Oahu,3007011204,667.435712
Oahu,3007011206,955.152240
Oahu,3007011208,896.467194
Oahu,3007011210,764.216353
Oahu,3007011212,713.784690
Oahu,3007011214,644.674177
Oahu,3007011216,789.729174
Oahu,3007011218,1129.633513
Oahu,3007011220,918.690150
Oahu,3007011222,755.027721
Oahu,3007011900,618.012717
Oahu,3007011902,559.264197
Oahu,3007011904,636.617943
Oahu,3007011906,924.048060
Oahu,3007011908,819.645139
Oahu,3007011910,642.375724
Oahu,3007011912,607.832862
Oahu,3007011914,638.200270
Oahu,3007011916,837.578172
Oahu,3007011918,1108.553701
Oahu,3007011920,895.611577
Oahu,3007011922,732.856407
Oahu,3007021200,547.521366
Oahu,3007021202,502.726765
Oahu,3007021204,590.838090
Oahu,3007021206,877.156934
Oahu,3007021208,714.438814
Oahu,3007021210,562.930879
Oahu,3007021212,493.348845
Oahu,3007021214,461.540355
Oahu,3007021216,728.038373
Oahu,3007021218,1128.602436
Oahu,3007021220,886.244475
Oahu,3007021222,669.273323
Oahu,3007050200,633.284125
Oahu,3007050202,582.360339
Oahu,3007050204,642.586738
Oahu,3007050206,912.847676
Oahu,3007050208,774.191749
Oahu,3007050210,591.145806
Oahu,3007050212,695.710695
Oahu,3007050214,606.506916
