year,quarter,hour,load_anom,load_mw,pv_mw_cum,batt_mwh_cum,n
2015,4,13,198.2172074336816,853.1845792742611,385.2515102398706,31.139856883553467,92
2015,4,14,221.0891408755536,876.0565127161329,385.2515102398706,31.139856883553467,92
2015,4,15,255.97131013866573,910.9386819792452,385.2515102398706,31.139856883553467,92
2015,4,16,304.2610057463553,959.2283775869347,385.2515102398706,31.139856883553467,92
2015,4,17,350.87675709156065,1005.84412893214,385.2515102398706,31.139856883553467,92
2015,4,18,403.02925718307574,1057.996629023655,385.2515102398706,31.139856883553467,92
2015,4,19,412.3093735449071,1067.2767453854865,385.2515102398706,31.139856883553467,92
2015,4,20,369.3825181784164,1024.349890018996,385.2515102398706,31.139856883553467,92
2015,4,21,320.20328841405865,975.170660254638,385.2515102398706,31.139856883553467,92
2015,4,22,254.87250562952968,909.8398774701091,385.2515102398706,31.139856883553467,92
2015,4,23,169.22241764164278,824.1897894822222,385.2515102398706,31.139856883553467,92
2016,1,0,91.07818524607221,680.1863998381264,400.51151939967474,32.15012983474274,91
2016,1,1,41.4522113492071,630.5604259412613,400.51151939967474,32.15012983474274,91
2016,1,2,9.474731903211097,598.5829464952652,400.51151939967474,32.15012983474274,91
2016,1,3,-5.6686349546972,583.4395796373569,400.51151939967474,32.15012983474274,91
2016,1,4,0.0,589.1082145920542,400.51151939967474,32.15012983474274,91
2016,1,5,39.919197423495255,629.0274120155494,400.51151939967474,32.15012983474274,91
2016,1,6,121.08294790557403,710.1911624976283,400.51151939967474,32.15012983474274,91
2016,1,7,196.72575913755517,785.8339737296094,400.51151939967474,32.15012983474274,91
2016,1,8,202.25368035099217,791.3618949430463,400.51151939967474,32.15012983474274,91
2016,1,9,191.11509043926264,780.2233050313167,400.51151939967474,32.15012983474274,91
2016,1,10,165.8064378582677,754.9146524503218,400.51151939967474,32.15012983474274,91
2016,1,11,147.08966465399388,736.1978792460482,400.51151939967474,32.15012983474274,91
2016,1,12,139.00828231837932,728.1164969104335,400.51151939967474,32.15012983474274,91
2016,1,13,142.91212239513814,732.0203369871923,400.51151939967474,32.15012983474274,91
2016,1,14,160.44901737177338,749.5572319638276,400.51151939967474,32.15012983474274,91
2016,1,15,190.71500817993848,779.8232227719926,400.51151939967474,32.15012983474274,91
2016,1,16,242.12522353975933,831.2334381318135,400.51151939967474,32.15012983474274,91
2016,1,17,305.27915683859726,894.3873714306515,400.51151939967474,32.15012983474274,91
2016,1,18,368.6629910712981,957.7712056633522,400.51151939967474,32.15012983474274,91
2016,1,19,412.7799048474787,1001.8881194395328,400.51151939967474,32.15012983474274,91
2016,1,20,380.93123939223517,970.0394539842894,400.51151939967474,32.15012983474274,91
2016,1,21,328.36276193199507,917.4709765240492,400.51151939967474,32.15012983474274,91
2016,1,22,258.70051616518367,847.8087307572379,400.51151939967474,32.15012983474274,91
2016,1,23,168.89559565821517,758.0038102502695,400.51151939967474,32.15012983474274,91
2016,2,0,96.52493326802376,723.8066890726586,414.11491719397327,32.97182358571191,91
2016,2,1,44.91055659143052,672.1923123960654,414.11491719397327,32.97182358571191,91
2016,2,2,12.068682969770821,639.3504387744057,414.11491719397327,32.97182358571191,91
2016,2,3,-4.208714633745408,623.0730411708895,414.11491719397327,32.97182358571191,91
2016,2,4,0.0,627.2817558046348,414.11491719397327,32.97182358571191,91
2016,2,5,38.17028751641787,665.4520433210528,414.11491719397327,32.97182358571191,91
2016,2,6,115.88239843410318,743.1641542387381,414.11491719397327,32.97182358571191,91
2016,2,7,171.53627421275093,798.8180300173857,414.11491719397327,32.97182358571191,91
2016,2,8,178.86517975799052,806.1469355626255,414.11491719397327,32.97182358571191,91
2016,2,9,166.17181686003934,793.4535726646742,414.11491719397327,32.97182358571191,91
2016,2,10,151.24965127462906,778.5314070792639,414.11491719397327,32.97182358571191,91
2016,2,11,138.44343932651662,765.7251951311514,414.11491719397327,32.97182358571191,91
2016,2,12,136.0231151386648,763.3048709432996,414.11491719397327,32.97182358571191,91
2016,2,13,141.43703066498276,768.7187864696177,414.11491719397327,32.97182358571191,91
2016,2,14,158.94121895585917,786.222974760494,414.11491719397327,32.97182358571191,91
2016,2,15,192.18427335502318,819.466029159658,414.11491719397327,32.97182358571191,91
2016,2,16,243.66352336470092,870.9452791693358,414.11491719397327,32.97182358571191,91
2016,2,17,297.933635785541,925.2153915901758,414.11491719397327,32.97182358571191,91
2016,2,18,347.11207971649844,974.3938355211333,414.11491719397327,32.97182358571191,91
2016,2,19,371.3401255060614,998.6218813106963,414.11491719397327,32.97182358571191,91
2016,2,20,379.598772314788,1006.8805281194229,414.11491719397327,32.97182358571191,91
2016,2,21,333.1702650980238,960.4520209026585,414.11491719397327,32.97182358571191,91
2016,2,22,265.134681942201,892.4164377468359,414.11491719397327,32.97182358571191,91
2016,2,23,176.89133628599038,804.1730920906251,414.11491719397327,32.97182358571191,91
2016,3,0,104.84985678730662,792.2842997792585,426.5464228000648,33.72789243320794,92
2016,3,1,51.011099392254934,738.4455423842068,426.5464228000648,33.72789243320794,92
2016,3,2,15.73254803070309,703.1669910226549,426.5464228000648,33.72789243320794,92
2016,3,3,-2.8596340238014193,684.5748089681504,426.5464228000648,33.72789243320794,92
2016,3,4,0.0,687.4344429919519,426.5464228000648,33.72789243320794,92
2016,3,5,36.83142492649267,724.2658679184445,426.5464228000648,33.72789243320794,92
2016,3,6,115.9963227031724,803.4307656951243,426.5464228000648,33.72789243320794,92
2016,3,7,176.95109939861487,864.3855423905668,426.5464228000648,33.72789243320794,92
2016,3,8,186.88250787736652,874.3169508693184,426.5464228000648,33.72789243320794,92
2016,3,9,177.9548065291728,865.3892495211246,426.5464228000648,33.72789243320794,92
2016,3,10,167.27935149079178,854.7137944827437,426.5464228000648,33.72789243320794,92
