date,mw_inc,batt_inc,pv_mw_cum,batt_mwh_cum
2011-04-09,0.014857091654559555,0.0013997511061965289,60.27615357963599,4.7754841906405066
2011-04-10,0.00990472776970637,0.0009331674041310193,60.286058307405696,4.776417358044638
2011-04-11,0.16545416042263505,0.012597759955768761,60.45151246782833,4.789015118000407
2011-04-12,0.4806868695054889,0.029394773230127107,60.93219933733382,4.818409891230534
2011-04-13,0.21491927066648772,0.007931922935113665,61.147118608000305,4.826341814165647
2011-04-14,0.10399964158191688,0.009798257743375702,61.25111824958222,4.836140071909023
2011-04-15,0.044571274963678666,0.004199253318589587,61.2956895245459,4.840339325227613
2011-04-16,0.01980945553941274,0.0018663348082620386,61.31549898008531,4.842205660035875
2011-04-17,0.00990472776970637,0.0009331674041310193,61.32540370785502,4.843138827440006
2011-04-18,0.38200109094236284,0.01353092735989978,61.70740479879738,4.856669754799905
2011-04-19,0.2316680748242955,0.009331674041310193,61.939072873621676,4.866001428841216
2011-04-20,0.143989256085623,0.004199253318589587,62.0830621297073,4.870200682159806
2011-04-21,0.13866618877588918,0.01306434365783427,62.22172831848319,4.88326502581764
2011-04-22,0.044571274963678666,0.004199253318589587,62.26629959344687,4.88746427913623
2011-04-23,0.01980945553941274,0.0018663348082620386,62.286109048986276,4.889330613944492
2011-04-24,0.00990472776970637,0.0009331674041310193,62.296013776755984,4.890263781348623
2011-04-25,0.04952363884853185,0.0046658370206550965,62.34553741560452,4.894929618369278
2011-04-26,0.12380909712132962,0.01166459255163774,62.46934651272585,4.9065942109209155
2011-04-27,0.06933309438794459,0.006532171828917135,62.53867960711379,4.913126382749833
2011-04-28,0.06933309438794459,0.006532171828917135,62.608012701501735,4.91965855457875
2011-04-29,0.05942836661823822,0.0055990044247861154,62.66744106811997,4.925257559003536
2011-04-30,0.02971418330911911,0.0027995022123930577,62.69715525142909,4.928057061215929
2011-05-01,0.034666547193972296,0.0032660859144585676,62.73182179862306,4.931323147130388
2011-05-02,0.11390436935162326,0.010731425147506721,62.84572616797468,4.942054572277894
2011-05-03,0.04952363884853185,0.0046658370206550965,62.895249806823216,4.946720409298549
2011-05-04,0.2755322586719918,0.01306434365783427,63.17078206549521,4.959784752956383
2011-05-05,0.2339118575275545,0.018663348082620386,63.40469392302276,4.978448101039004
2011-05-06,0.07428545827279778,0.006998755530982645,63.47897938129556,4.985446856569987
2011-05-07,0.01980945553941274,0.0018663348082620386,63.49878883683497,4.987313191378249
2011-05-08,0.00990472776970637,0.0009331674041310193,63.50869356460468,4.98824635878238
2011-05-09,0.0643807305030914,0.006065588126851625,63.573074295107766,4.994311946909232
2011-05-10,0.23065028424609207,0.018663348082620386,63.803724579353855,5.012975294991852
2011-05-11,0.13339715308256406,0.01166459255163774,63.93712173243642,5.02463988754349
2011-05-12,0.07923782215765096,0.007465339233048154,64.01635955459406,5.0321052267765385
2011-05-13,0.08914254992735733,0.008398506637179174,64.10550210452142,5.0405037334137175
2011-05-14,0.00990472776970637,0.0009331674041310193,64.11540683229113,5.041436900817849
2011-05-15,0.02971418330911911,0.0027995022123930577,64.14512101560025,5.044236403030242
2011-05-16,0.4669913345965217,0.03825986356937179,64.61211235019678,5.082496266599613
2011-05-17,0.3714272913639889,0.034993777654913225,64.98353964156077,5.117490044254526
2011-05-18,0.19314219150927422,0.018196764380554876,65.17668183307005,5.135686808635081
2011-05-19,0.3182697243796032,0.025195519911537522,65.49495155744965,5.160882328546619
2011-05-20,0.014857091654559555,0.0013997511061965289,65.50980864910422,5.162282079652816
2011-05-21,0.054476002733385036,0.005132420722720606,65.5642846518376,5.1674145003755365
2011-05-23,0.4388509385957511,0.015397262168161818,66.00313559043335,5.1828117625436985
2011-05-24,0.08914254992735733,0.008398506637179174,66.0922781403607,5.1912102691808775
2011-05-25,0.07428545827279778,0.006998755530982645,66.1665635986335,5.19820902471186
2011-05-26,0.3585223654613049,0.011198008849572231,66.52508596409481,5.209407033561432
2011-05-27,0.32190365251545705,0.030327940634258126,66.84698961661027,5.239734974195691
2011-05-28,0.02971418330911911,0.0027995022123930577,66.8767037999194,5.242534476408084
2011-05-29,0.034666547193972296,0.0032660859144585676,66.91137034711338,5.245800562322542
2011-05-30,0.02971418330911911,0.0027995022123930577,66.9410845304225,5.248600064534935
2011-05-31,0.3036242099880977,0.02846160582599609,67.2447087404106,5.277061670360931
2011-06-01,0.1804065978456456,0.008865090339244684,67.42511533825625,5.285926760700176
2011-06-02,0.2539203858514881,0.014464094764030799,67.67903572410773,5.300390855464206
2011-06-03,0.034666547193972296,0.0032660859144585676,67.71370227130171,5.303656941378665
2011-06-04,0.004952363884853185,0.00046658370206550964,67.71865463518657,5.304123525080731
2011-06-06,0.41607327930582416,0.01353092735989978,68.13472791449239,5.31765445244063
2011-06-07,0.21295164704868697,0.020063099188816914,68.34767956154107,5.337717551629447
2011-06-08,0.14857091654559557,0.01399751106196529,68.49625047808667,5.351715062691412
2011-06-09,0.2379989336708394,0.010731425147506721,68.7342494117575,5.362446487838918
2011-06-10,0.004952363884853185,0.00046658370206550964,68.73920177564236,5.362913071540984
2011-06-11,0.00990472776970637,0.0009331674041310193,68.74910650341207,5.363846238945115
2011-06-12,0.004952363884853185,0.00046658370206550964,68.75405886729692,5.364312822647181
2011-06-13,0.15306038097461935,0.010731425147506721,68.90711924827154,5.375044247794687
2011-06-14,0.18818982762442105,0.017730180678489367,69.09530907589597,5.392774428473176
2011-06-15,0.2327611025880997,0.021929433997078952,69.32807017848407,5.4147038624702555
2011-06-16,0.26912912003438605,0.01399751106196529,69.59719929851846,5.4287013735322205
2011-06-17,0.20896479871234022,0.015397262168161818,69.8061640972308,5.444098635700382
2011-06-18,0.03961891107882548,0.003732669616524077,69.84578300830962,5.447831305316907
2011-06-20,0.5875709512974749,0.010731425147506721,70.4333539596071,5.458562730464413
2011-06-21,0.16838037208500828,0.01586384587022733,70.60173433169211,5.474426576334641
2011-06-22,0.21295164704868697,0.020063099188816914,70.8146859787408,5.494489675523457
2011-06-23,0.18741898040078978,0.008398506637179174,71.00210495914159,5.502888182160636
2011-06-24,0.0643807305030914,0.006065588126851625,71.06648568964468,5.508953770287488
2011-06-25,0.004952363884853185,0.00046658370206550964,71.07143805352953,5.509420353989554
2011-06-26,0.004952363884853185,0.00046658370206550964,71.07639041741439,5.509886937691619
2011-06-27,0.5591691262339034,0.01166459255163774,71.63555954364828,5.521551530243257
2011-06-28,0.19314219150927422,0.018196764380554876,71.82870173515757,5.539748294623812
2011-06-29,0.10399964158191688,0.009798257743375702,71.93270137673949,5.549546552367188
2011-06-30,0.15847564431530192,0.014930678466096308,72.09117702105479,5.564477230833284
2011-07-01,0.44841923010290224,0.04105936578176485,72.53959625115769,5.605536596615049
2011-07-03,0.01980945553941274,0.0018663348082620386,72.5594057066971,5.6074029314233105
2011-07-05,0.16882341055098252,0.010731425147506721,72.72822911724809,5.618134356570817
2011-07-06,0.08419018604250414,0.007931922935113665,72.8124193032906,5.62606627950593
2011-07-07,0.09409491381221052,0.008865090339244684,72.90651421710281,5.634931369845175
2011-07-08,0.09409491381221052,0.008865090339244684,73.00060913091502,5.6437964601844195
2011-07-09,0.00990472776970637,0.0009331674041310193,73.01051385868473,5.644729627588551
2011-07-10,0.004952363884853185,0.00046658370206550964,73.01546622256959,5.645196211290616
2011-07-11,0.267427649782072,0.025195519911537522,73.28289387235166,5.670391731202154
2011-07-12,0.12991221594563762,0.008865090339244684,73.4128060882973,5.679256821541399
2011-07-13,0.0643807305030914,0.006065588126851625,73.47718681880039,5.685322409668251
2011-07-14,0.2923431675079377,0.007931922935113665,73.76952998630833,5.693254332603364
2011-07-15,0.13724155153798512,0.01306434365783427,73.90677153784631,5.706318676261199
2011-07-16,0.00990472776970637,0.0009331674041310193,73.91667626561602,5.70725184366533
2011-07-17,0.014857091654559555,0.0013997511061965289,73.93153335727058,5.708651594771527
2011-07-18,0.15224018648724078,0.014464094764030799,74.08377354375783,5.7231156895355575
2011-07-19,0.13866618877588918,0.01306434365783427,74.22243973253372,5.736180033193392
2011-07-20,0.19314219150927422,0.018196764380554876,74.415581924043,5.754376797573947
2011-07-21,0.21095167726965228,0.019129931784685895,74.62653360131264,5.773506729358633
2011-07-22,0.1477647275161729,0.010731425147506721,74.77429832882882,5.78423815450614
2011-07-24,0.0643807305030914,0.006065588126851625,74.83867905933191,5.790303742632991
