date,ghi_midday,temp_midday,temp_evening
2007-06-14,553.717094017094,26.78564102564102,25.863675213675204
2007-06-15,781.6102564102564,26.974871794871795,25.994337606837597
2007-06-16,734.7529914529915,26.740940170940178,26.020940170940168
2007-06-17,897.8042735042734,27.107008547008547,26.000961538461524
2007-06-18,901.7803418803418,27.060170940170945,25.985042735042725
2007-06-19,952.8820512820514,26.889999999999997,25.94551282051282
2007-06-20,857.2307692307692,27.374700854700855,26.42435897435898
2007-06-21,825.2410256410255,27.181965811965814,26.18589743589743
2007-06-22,943.1470085470086,27.24991452991453,26.106944444444448
2007-06-23,882.8478632478633,26.750427350427344,25.705555555555556
2007-06-24,898.357264957265,26.273760683760678,25.753205128205124
2007-06-25,865.6427350427351,26.714188034188034,25.696581196581207
2007-06-26,688.7598290598291,26.898632478632475,26.20779914529915
2007-06-27,843.2649572649573,26.974273504273505,26.035149572649562
2007-06-28,700.7700854700854,26.499658119658125,25.771367521367512
2007-06-29,881.2376068376068,26.63461538461538,25.86805555555555
2007-06-30,922.251282051282,26.827606837606833,25.895512820512817
2007-07-01,751.7367521367521,27.12717948717948,25.831089743589747
2007-07-02,744.6837606837607,27.00076923076923,26.059401709401712
2007-07-03,835.125641025641,27.11324786324787,26.175641025641028
2007-07-04,695.2649572649573,27.297435897435896,26.18344017094017
2007-07-05,793.4905982905982,27.274700854700853,26.25918803418804
2007-07-06,922.442735042735,27.210683760683764,26.02542735042734
2007-07-07,862.5487179487179,27.226837606837613,26.33952991452992
2007-07-08,868.4222222222222,27.395213675213675,26.494337606837608
2007-07-09,777.7196581196581,27.238461538461536,26.350320512820502
2007-07-10,813.4675213675214,27.41606837606838,26.30886752136753
2007-07-11,703.6572649572649,27.327179487179485,26.241880341880346
2007-07-12,767.6871794871795,27.243333333333332,26.150320512820507
2007-07-13,638.7307692307693,27.042478632478634,26.194764957264965
2007-07-14,488.76239316239315,26.94145299145299,26.257051282051293
2007-07-15,674.0222222222222,27.073675213675216,26.280662393162395
2007-07-16,749.5307692307692,27.45931623931624,26.458547008547
2007-07-17,888.3333333333334,27.195042735042726,26.231730769230772
2007-07-18,837.8247863247864,27.45666666666667,26.56559829059827
2007-07-19,831.0504273504273,27.707264957264954,26.73482905982906
2007-07-20,802.8709401709401,27.643076923076926,26.564850427350443
2007-07-21,756.0940170940171,27.540341880341877,26.527350427350424
2007-07-22,764.7854700854701,27.357692307692297,26.30929487179488
2007-07-23,792.3974358974359,27.314273504273494,26.5232905982906
2007-07-24,833.3256410256411,27.460769230769223,26.456517094017094
2007-07-25,883.3632478632478,27.23461538461538,26.29647435897436
2007-07-26,814.4376068376068,26.93564102564103,26.374038461538444
2007-07-27,797.4974358974359,27.67632478632479,26.46271367521367
2007-07-28,780.7589743589743,27.57299145299146,26.899252136752132
2007-07-29,878.3324786324786,27.010256410256414,26.478418803418794
2007-07-30,830.7555555555555,27.457094017094022,26.439423076923074
2007-07-31,780.5136752136752,27.61649572649573,26.795512820512823
2007-08-01,847.6358974358975,28.13623931623932,27.139316239316233
2007-08-02,841.1384615384616,27.566581196581193,26.25598290598291
2007-08-03,841.1042735042735,27.39247863247863,26.550961538461543
2007-08-04,802.974358974359,27.17940170940171,26.60822649572649
2007-08-05,920.6760683760683,27.487264957264962,26.668162393162394
2007-08-06,768.4589743589743,28.027264957264958,27.035256410256416
2007-08-07,879.4794871794871,27.75410256410256,26.743589743589745
2007-08-08,858.5521367521367,27.88264957264957,26.820085470085477
2007-08-09,862.2128205128205,27.627179487179497,26.42115384615384
2007-08-10,816.1529914529914,27.90059829059829,26.79871794871795
2007-08-11,638.5905982905982,28.14410256410256,27.127350427350418
2007-08-12,890.7752136752136,27.842820512820502,26.707585470085462
2007-08-13,807.6239316239316,27.60641025641026,26.344230769230762
2007-08-14,848.402564102564,27.503333333333337,26.408547008547
2007-08-15,503.4418803418804,27.30170940170941,26.50769230769231
2007-08-16,844.4615384615385,27.547777777777775,26.510790598290594
2007-08-17,910.4444444444446,27.612478632478638,26.621367521367546
2007-08-18,651.4794871794873,27.505213675213678,26.820512820512825
2007-08-19,708.2940170940171,27.499401709401713,26.624145299145304
2007-08-20,675.7247863247864,27.692222222222227,26.569658119658136
2007-08-21,790.6786324786324,27.307008547008543,26.483333333333334
2007-08-22,852.3803418803418,27.614273504273495,26.60021367521367
2007-08-23,772.8452991452991,27.759401709401708,26.838461538461534
2007-08-24,749.7350427350427,27.555128205128206,27.15619658119658
2007-08-25,770.7803418803419,27.839401709401717,27.42628205128205
2007-08-26,812.4188034188035,28.382222222222225,27.58119658119658
2007-08-27,799.7324786324787,28.36649572649572,27.135149572649574
2007-08-28,783.7470085470086,28.3008547008547,27.047756410256405
2007-08-29,770.2282051282051,27.88606837606838,27.10181623931623
2007-08-30,792.725641025641,28.379999999999995,26.95844017094016
2007-08-31,837.3299145299145,27.77017094017095,26.637713675213693
2007-09-01,858.9059829059828,27.563418803418802,26.880128205128198
2007-09-02,819.3606837606837,27.934102564102567,27.228311965811976
2007-09-03,857.7076923076924,27.846923076923076,27.032478632478625
2007-09-04,865.1547008547008,28.042307692307695,27.02745726495726
2007-09-05,645.8427350427351,28.087008547008544,26.99444444444444
2007-09-06,852.1324786324785,28.244188034188028,27.3181623931624
2007-09-07,863.0726495726497,28.567863247863244,27.597649572649573
2007-09-08,799.834188034188,28.141452991452997,26.94871794871793
2007-09-09,889.7538461538461,27.88145299145299,26.840277777777782
2007-09-10,799.4871794871794,27.779401709401714,27.080769230769235
2007-09-11,824.3589743589744,27.614017094017093,26.433653846153845
2007-09-12,903.6940170940172,27.63495726495726,26.4698717948718
2007-09-13,635.6811965811966,27.30658119658119,26.686217948717953
2007-09-14,770.2059829059829,27.13290598290598,26.669658119658116
2007-09-15,612.2760683760683,27.33102564102564,26.944978632478648
2007-09-16,707.2239316239317,27.406410256410265,26.831196581196572
2007-09-17,766.2222222222223,27.735299145299138,26.747008547008534
2007-09-18,540.7452991452992,27.56205128205128,26.58643162393163
2007-09-19,783.376923076923,27.259316239316234,26.654059829059833
2007-09-20,764.1102564102564,27.79452991452991,26.760897435897427
2007-09-21,663.6102564102564,27.467350427350425,26.66057692307692
2007-09-22,835.4358974358975,27.649230769230776,26.709188034188045
2007-09-23,765.5401709401709,27.250683760683756,26.397329059829048
2007-09-24,739.9264957264957,27.090256410256398,26.474679487179486
2007-09-25,754.1829059829059,27.543675213675215,26.66677350427351
2007-09-26,722.7811965811966,27.414188034188037,26.468696581196596
2007-09-27,617.3923076923077,26.903846153846153,26.4397435897436
2007-09-28,693.5760683760684,27.505384615384617,26.75726495726495
2007-09-29,666.3136752136752,27.924615384615386,27.00074786324786
2007-09-30,599.9008547008547,27.6517094017094,26.570726495726507
2007-10-01,582.6940170940171,27.184786324786323,26.37692307692307
2007-10-02,582.1068376068376,27.24982905982905,26.36260683760687
2007-10-03,626.5948717948718,27.050256410256413,26.178846153846116
2007-10-04,654.4119658119658,27.130683760683763,26.35662393162393
2007-10-05,679.9239316239316,26.99675213675214,26.31335470085469
2007-10-06,627.1555555555556,26.831111111111106,26.210897435897426
2007-10-07,745.9418803418804,27.167948717948725,26.24476495726495
2007-10-08,733.2521367521367,26.612222222222233,26.10961538461538
2007-10-09,772.4341880341881,27.004871794871793,26.354059829059818
2007-10-10,626.8444444444444,27.085982905982906,26.071474358974363
2007-10-11,753.0555555555555,26.86931623931623,26.04893162393162
2007-10-12,635.9042735042734,26.997179487179487,25.883547008547
2007-10-13,689.0136752136752,26.755128205128205,25.890170940170943
2007-10-14,715.1410256410256,26.83042735042735,26.13333333333334
2007-10-15,665.731623931624,26.908119658119652,26.496153846153874
2007-10-16,602.8991452991453,27.172051282051285,26.283440170940167
2007-10-17,730.4957264957264,27.336752136752136,26.557692307692307
2007-10-18,729.0307692307692,26.89940170940171,26.034508547008535
2007-10-19,727.5128205128206,27.315811965811964,26.588782051282053
2007-10-20,686.5769230769231,27.288547008547006,26.568696581196573
2007-10-21,676.3427350427351,27.71444444444444,26.812820512820515
2007-10-22,791.0709401709403,28.029572649572646,26.796047008547013
2007-10-23,801.5094017094018,27.505299145299148,26.527564102564106
2007-10-24,788.0811965811965,27.50777777777778,26.344337606837605
2007-10-25,501.58717948717947,27.13504273504273,26.3402777777778
2007-10-26,647.0683760683761,27.224615384615397,26.2434829059829
2007-10-27,618.4452991452991,27.48213675213675,26.26634615384617
2007-10-28,606.9367521367521,26.89393162393162,25.90235042735044
2007-10-29,690.5982905982906,27.127094017094016,26.179914529914523
2007-10-30,556.0632478632479,26.890769230769234,25.664316239316236
2007-10-31,522.231623931624,26.43461538461538,25.305341880341903
2007-11-01,655.2307692307693,26.799743589743592,26.05758547008548
2007-11-02,684.5042735042736,26.86384615384615,26.384081196581196
2007-11-03,576.4376068376068,26.998547008547014,26.586324786324788
2007-11-04,238.54102564102564,25.782051282051277,24.716666666666665
2007-11-05,517.1897435897436,26.45017094017093,26.067735042735045
2007-11-06,542.0931623931624,26.776239316239327,26.465705128205137
2007-11-07,588.9051282051282,27.37752136752137,26.68653846153846
2007-11-08,567.3299145299145,26.9394017094017,25.94829059829059
2007-11-09,647.3059829059829,26.421880341880332,25.611538461538448
2007-11-10,613.0794871794872,26.658632478632477,25.95512820512822
2007-11-11,580.6025641025641,26.700598290598286,25.760470085470082
2007-11-12,697.8675213675212,27.085641025641024,26.266559829059837
2007-11-13,697.1794871794872,26.657094017094032,25.84732905982907
2007-11-14,552.9410256410256,26.414273504273496,25.58183760683761
2007-11-15,685.5410256410256,26.77846153846154,25.807478632478624
2007-11-16,649.0290598290599,26.79307692307692,25.788461538461533
2007-11-17,613.9700854700855,26.304786324786328,25.349465811965803
2007-11-18,546.1,25.38273504273504,25.153311965811927
2007-11-19,500.5358974358975,25.748974358974372,24.557371794871788
2007-11-20,673.3128205128205,25.317606837606835,24.488461538461554
2007-11-21,469.0735042735043,26.0623076923077,25.115384615384613
2007-11-22,701.0632478632479,25.755811965811972,24.948076923076933
2007-11-23,603.8435897435897,25.617435897435904,24.802884615384624
2007-11-24,482.2786324786325,25.370000000000008,24.74529914529913
2007-11-25,651.1598290598291,26.064700854700853,25.742414529914534
2007-11-26,664.3102564102564,26.4017094017094,25.74540598290597
2007-11-27,420.72393162393166,26.735726495726492,26.2840811965812
2007-11-28,332.04786324786323,25.571452991452993,25.116559829059767
2007-11-29,618.2786324786325,26.49760683760684,25.679273504273507
2007-11-30,338.14444444444445,26.245470085470078,25.669764957264945
2007-12-01,531.6888888888889,26.17726495726496,25.782905982906005
2007-12-02,538.9307692307692,26.69905982905982,24.983119658119666
2007-12-03,233.35982905982905,25.536324786324776,25.266452991452972
2007-12-04,467.8529914529915,26.911367521367545,26.385256410256442
2007-12-05,524.3470085470086,25.312222222222214,25.333974358974388
2007-12-06,483.99230769230763,25.123931623931618,24.91399572649574
2007-12-07,333.3871794871795,25.50786324786325,25.279807692307724
2007-12-08,570.8247863247864,26.058119658119644,25.287499999999998
2007-12-09,544.3256410256411,25.368632478632485,25.015705128205127
2007-12-10,525.1752136752136,25.14299145299145,25.266987179487174
2007-12-11,556.9957264957266,25.862136752136752,25.08824786324786
2007-12-12,554.3700854700854,25.88264957264956,25.117948717948696
2007-12-13,529.234188034188,25.302051282051277,24.566452991452984
2007-12-14,542.3717948717948,25.023589743589746,24.73141025641025
2007-12-15,534.402564102564,25.41957264957264,24.489102564102577
2007-12-16,541.491452991453,25.50752136752137,24.56100427350428
2007-12-17,578.5589743589743,25.30717948717948,24.56762820512818
2007-12-18,441.3948717948718,25.0025641025641,24.17852564102563
2007-12-19,561.142735042735,25.21307692307692,24.50876068376069
2007-12-20,549.4290598290598,24.724615384615383,24.1383547008547
2007-12-21,607.1299145299146,24.694957264957274,24.09935897435898
2007-12-22,521.4931623931624,24.98564102564102,24.448611111111127
2007-12-23,495.50427350427356,25.329743589743593,24.395619658119685
2007-12-24,489.9051282051282,25.18649572649573,24.344230769230794
2007-12-25,492.34444444444443,24.940512820512815,24.117841880341878
2007-12-26,497.00598290598293,24.6005982905983,24.172008547008513
2007-12-27,394.66923076923075,24.728290598290602,24.214743589743556
2007-12-28,276.5854700854701,24.786410256410257,24.53632478632478
2007-12-29,423.02735042735037,25.096666666666675,24.35940170940173
2007-12-30,427.0854700854701,24.569743589743588,24.373504273504274
2007-12-31,398.6068376068376,24.712222222222216,24.412820512820534
2008-01-01,512.017094017094,24.018888888888892,23.587393162393155
2008-01-02,392.0444444444444,23.887692307692298,23.2011752136752
2008-01-03,498.8931623931624,24.080598290598285,23.590064102564092
2008-01-04,603.1350427350428,24.68547008547009,23.899893162393198
2008-01-05,460.85213675213674,24.91273504273504,24.100641025641032
2008-01-06,641.7675213675213,25.200598290598286,24.664316239316236
2008-01-07,624.9837606837607,25.059059829059827,24.650106837606838
2008-01-08,667.9675213675214,24.993931623931623,24.36196581196581
