date,load_day,pv_mw,batt_mwh,year,quarter,ghi_midday,temp_day,season,t_years,lowsun,lowsun_x_pv,yearF,era
2014-11-27,782.8770385742188,330.1186764666146,27.134416370735288,2014,4,619.3492424242424,24.64654356060606,4,-4.501026694045095,0,0.0,2014,2013-16
2014-11-28,814.1619323730469,330.23906292505046,27.147014130691055,2014,4,493.3693181818182,24.895793876262626,4,-4.501026694045095,1,330.23906292505046,2014,2013-16
2014-11-29,777.3470153808594,330.25243919821,27.14841388179725,2014,4,536.4829545454545,24.80011047979798,4,-4.501026694045095,1,330.25243919821,2014,2013-16
2014-11-30,725.6710510253906,330.2658154713696,27.149813632903445,2014,4,664.5863636363636,24.55873579545455,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-01,862.3670288085938,330.5096586176397,27.172676234304657,2014,4,387.6,23.986142676767674,4,-4.501026694045095,1,330.5096586176397,2014,2013-16
2014-12-02,836.0829956054688,330.8084761140563,27.194605668301737,2014,4,586.330303030303,24.10198863636364,4,-4.501026694045095,1,330.8084761140563,2014,2013-16
2014-12-03,885.7939697265625,331.07991546518485,27.223067274127732,2014,4,354.9371212121212,23.70765467171717,4,-4.501026694045095,1,331.07991546518485,2014,2013-16
2014-12-04,854.7640563964844,331.1738035929735,27.23286553187111,2014,4,460.492803030303,24.233396464646464,4,-4.501026694045095,1,331.1738035929735,2014,2013-16
2014-12-05,875.5710754394531,331.3190269991647,27.244996708124813,2014,4,520.0276515151515,24.59494160353535,4,-4.501026694045095,1,331.3190269991647,2014,2013-16
2014-12-06,761.9410278320313,331.3279445146044,27.245929875528944,2014,4,689.714393939394,24.383254419191918,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-07,748.4979736328125,331.34577954548377,27.247796210337206,2014,4,668.9613636363636,24.196046401515147,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-08,855.2899475097656,331.60475314013405,27.26086055399504,2014,4,678.3958333333334,24.705989583333338,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-09,878.5910461425781,331.7093948620758,27.272058562844613,2014,4,677.4833333333333,24.86841066919192,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-10,898.3010070800781,331.81194628963226,27.28278998799212,2014,4,551.1719696969697,24.919570707070704,4,-4.501026694045095,1,331.81194628963226,2014,2013-16
2014-12-11,916.4759582519531,331.9836391662264,27.300520168670612,2014,4,450.7515151515152,24.654640151515153,4,-4.501026694045095,1,331.9836391662264,2014,2013-16
2014-12-12,916.7840026855469,332.0987773791642,27.312651344924316,2014,4,581.4628787878788,24.65685763888889,4,-4.501026694045095,1,332.0987773791642,2014,2013-16
2014-12-13,802.6409729003906,332.12107116776343,27.314984263434642,2014,4,512.9064393939394,24.540135732323233,4,-4.501026694045095,1,332.12107116776343,2014,2013-16
2014-12-14,784.9270080566406,332.134447440923,27.316384014540837,2014,4,345.0325757575757,23.775868055555563,4,-4.501026694045095,1,332.134447440923,2014,2013-16
2014-12-15,854.6319763183594,332.42127096686767,27.336447113729655,2014,4,463.7625,24.049045138888896,4,-4.501026694045095,1,332.42127096686767,2014,2013-16
2014-12-16,863.8830627441406,332.70400915134024,27.36490871955565,2014,4,515.8238636363636,24.58410669191919,4,-4.501026694045095,1,332.70400915134024,2014,2013-16
2014-12-17,882.4740356445312,332.90725197283155,27.3845052350424,2014,4,527.834090909091,24.814678030303025,4,-4.501026694045095,1,332.90725197283155,2014,2013-16
2014-12-18,897.1829895019531,333.0410147044269,27.398502746104366,2014,4,448.2371212121212,24.7499053030303,4,-4.501026694045095,1,333.0410147044269,2014,2013-16
2014-12-19,893.7269470214844,333.18815370918185,27.413900008272527,2014,4,566.8162878787879,25.185503472222226,4,-4.501026694045095,1,333.18815370918185,2014,2013-16
2014-12-20,826.414013671875,333.2015299823414,27.415299759378723,2014,4,595.5261363636364,25.345730744949492,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-21,773.0240356445313,333.214906255501,27.416699510484918,2014,4,679.2659090909091,25.026601957070707,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-22,899.2659301757812,333.352338257038,27.431163605248948,2014,4,259.1102272727273,23.2761442550505,4,-4.501026694045095,1,333.352338257038,2014,2013-16
2014-12-23,821.0910095214844,333.5715503859022,27.444694532608846,2014,4,448.9712121212121,22.571590909090904,4,-4.501026694045095,1,333.5715503859022,2014,2013-16
2014-12-24,867.685986328125,333.72890771270386,27.461491545883206,2014,4,401.0704545454545,23.402730429292927,4,-4.501026694045095,1,333.72890771270386,2014,2013-16
2014-12-25,712.8519897460938,333.72890771270386,27.461491545883206,2014,4,663.925,23.77820391414141,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-26,793.5270141601562,333.8014603933058,27.467557134010057,2014,4,631.3780303030303,23.76785037878788,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-27,713.1550170898438,333.80591915102565,27.46802371771212,2014,4,657.942803030303,23.034469696969698,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-28,686.3019714355469,333.8371304550646,27.47128980362658,2014,4,646.217803030303,22.419957386363635,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-29,806.6849304199219,334.0021044906989,27.488553400603003,2014,4,591.5905303030303,22.969539141414135,4,-4.501026694045095,0,0.0,2014,2013-16
2014-12-30,852.3671142578125,334.1583925586311,27.504883830175295,2014,4,277.6375,22.741390467171723,4,-4.501026694045095,1,334.1583925586311,2014,2013-16
2014-12-31,754.9849914550781,334.44821181042107,27.535211770809553,2014,4,570.4568181818182,21.540703914141414,4,-4.501026694045095,1,334.44821181042107,2014,2013-16
2015-01-01,675.2839904785156,334.44821181042107,27.535211770809553,2015,1,434.8954545454545,21.701373106060604,1,-3.5010266940450947,1,334.44821181042107,2015,2013-16
2015-01-02,816.743994140625,334.54066003292394,27.53847785672401,2015,1,393.0462121212121,22.862878787878785,1,-3.5010266940450947,1,334.54066003292394,2015,2013-16
2015-01-03,689.0080078125,334.54066003292394,27.53847785672401,2015,1,571.4962121212122,21.991327335858585,1,-3.5010266940450947,1,334.54066003292394,2015,2013-16
2015-01-04,686.3230224609375,334.55006279130765,27.539411024128142,2015,1,432.9064393939394,22.2184264520202,1,-3.5010266940450947,1,334.55006279130765,2015,2013-16
2015-01-05,765.9819885253906,334.6804505502337,27.544543444850863,2015,1,665.305303030303,22.117708333333336,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-06,755.5769958496094,334.75567261730345,27.55200878408391,2015,1,705.4632575757576,22.1266966540404,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-07,756.58701171875,334.8214919259895,27.558540955912825,2015,1,621.2079545454546,21.85684974747474,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-08,784.4559936523438,334.9289992348123,27.569272381060333,2015,1,589.989393939394,22.817479482323233,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-09,800.4749938964844,335.0463514013455,27.57673772029338,2015,1,634.219696969697,23.71353377525253,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-10,760.6529846191406,335.0557541597292,27.57767088769751,2015,1,664.5492424242424,23.935250946969692,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-11,715.4610046386719,335.0745596764966,27.579537222505774,2015,1,680.4693181818182,23.56340751262627,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-12,814.0459899902344,335.192577941299,27.58933548024915,2015,1,655.0465909090909,23.529040404040405,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-13,795.6,335.2720549094078,27.597267403184265,2015,1,677.303787878788,23.419002525252527,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-14,856.0609985351563,335.6320036564823,27.610798330544164,2015,1,399.8765151515152,24.02092803030303,1,-3.5010266940450947,1,335.6320036564823,2015,2013-16
2015-01-15,886.0090087890625,335.71192710274397,27.618730253479278,2015,1,405.3458333333333,24.630484532828287,1,-3.5010266940450947,1,335.71192710274397,2015,2013-16
2015-01-16,882.543994140625,335.8407741482275,27.627128760116456,2015,1,371.23333333333335,24.08532986111111,1,-3.5010266940450947,1,335.8407741482275,2015,2013-16
2015-01-17,785.6840087890625,335.8407741482275,27.627128760116456,2015,1,468.9113636363636,24.051120580808078,1,-3.5010266940450947,1,335.8407741482275,2015,2013-16
2015-01-18,719.0440063476562,335.8407741482275,27.627128760116456,2015,1,717.3681818181818,24.15269886363636,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-19,821.1989929199219,335.8407741482275,27.627128760116456,2015,1,688.0916666666667,24.768663194444446,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-20,860.0159912109375,335.9304823143336,27.635527266753634,2015,1,702.101893939394,24.766871843434345,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-21,828.8349975585937,335.98219748544403,27.640659687476354,2015,1,700.7984848484849,24.34832702020202,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-22,861.4610107421875,336.090685433118,27.65045794521973,2015,1,594.7806818181818,24.41856060606061,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-23,908.7449890136719,336.17531025857147,27.65885645185691,2015,1,513.5666666666667,24.687839330808085,1,-3.5010266940450947,1,336.17531025857147,2015,2013-16
2015-01-24,774.9369873046875,336.17531025857147,27.65885645185691,2015,1,431.455303030303,23.194791666666664,1,-3.5010266940450947,1,336.17531025857147,2015,2013-16
2015-01-25,715.4190002441406,336.18001163776336,27.659323035558973,2015,1,443.0386363636364,22.588944128787876,1,-3.5010266940450947,1,336.18001163776336,2015,2013-16
2015-01-26,794.1830017089844,336.3069488759436,27.67192079551474,2015,1,600.633712121212,23.135535037878793,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-27,825.3010070800781,336.4103792181645,27.68218563696018,2015,1,603.2219696969697,23.78500631313132,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-28,836.8650024414062,336.46679576846685,27.68778464138497,2015,1,575.4469696969696,24.16478851010101,1,-3.5010266940450947,1,336.46679576846685,2015,2013-16
2015-01-29,901.1469970703125,336.83540570146374,27.69944923393661,2015,1,325.31098484848485,24.38028724747475,1,-3.5010266940450947,1,336.83540570146374,2015,2013-16
2015-01-30,811.3340148925781,336.91310185056085,27.706914573169655,2015,1,621.6837121212121,23.82440025252525,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-01-31,745.4490112304687,336.92250460894456,27.707847740573786,2015,1,615.6897727272727,23.35876736111111,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-01,728.2860046386719,336.92250460894456,27.707847740573786,2015,1,545.0325757575758,24.059130366161614,1,-3.5010266940450947,1,336.92250460894456,2015,2013-16
2015-02-02,882.4240112304688,336.99772667601434,27.715313079806833,2015,1,432.7700757575758,24.71650883838385,1,-3.5010266940450947,1,336.99772667601434,2015,2013-16
2015-02-03,924.0519958496094,337.0917821619178,27.724644753848143,2015,1,406.9060606060606,25.40845170454546,1,-3.5010266940450947,1,337.0917821619178,2015,2013-16
2015-02-04,856.1989868164062,337.1670042289876,27.73211009308119,2015,1,738.9882575757576,24.901167929292928,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-05,822.4940185546875,337.30334422555154,27.745641020441088,2015,1,581.2060606060606,23.89169034090909,1,-3.5010266940450947,1,337.30334422555154,2015,2013-16
2015-02-06,781.2849853515625,337.3916383209467,27.754506110780333,2015,1,705.226893939394,23.407615214646466,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-07,704.3720092773438,337.3916383209467,27.754506110780333,2015,1,764.9193181818182,23.327596275252528,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-08,683.6690063476562,337.3916383209467,27.754506110780333,2015,1,655.3079545454545,23.47561553030303,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-09,835.0109985351562,337.65484663762624,27.770369956650562,2015,1,709.9068181818182,24.782181186868687,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-10,804.2059997558594,337.7315408684707,27.776902128479477,2015,1,737.8882575757576,23.973895202020202,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-11,779.3519958496094,338.29795033398574,27.789966472137312,2015,1,748.4424242424242,23.63562184343434,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-12,789.9700073242187,338.65412470345376,27.801164480986884,2015,1,545.8681818181818,23.14835069444445,1,-3.5010266940450947,1,338.65412470345376,2015,2013-16
2015-02-13,872.9089965820312,338.74712017804075,27.810496155028193,2015,1,486.5609848484848,24.648003472222218,1,-3.5010266940450947,1,338.74712017804075,2015,2013-16
2015-02-14,781.3340026855469,338.75652293642446,27.811429322432325,2015,1,326.5465909090909,24.650505050505046,1,-3.5010266940450947,1,338.75652293642446,2015,2013-16
2015-02-15,635.1919921875,338.75652293642446,27.811429322432325,2015,1,815.6742424242424,22.12459753787879,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-16,710.4690002441406,338.7847312115756,27.81422882464472,2015,1,772.3325757575758,23.20267518939394,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-17,812.6740112304688,339.0000083320946,27.83195900532321,2015,1,781.1454545454546,24.047001262626257,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-18,818.8710021972656,339.1081400535074,27.842690430470718,2015,1,780.6640151515151,24.34900568181818,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-19,860.8789978027344,339.17395936219344,27.849222602299633,2015,1,622.4643939393939,24.77000473484848,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-20,886.3040100097656,339.2863590309384,27.860420611149205,2015,1,264.78333333333336,23.38220486111111,1,-3.5010266940450947,1,339.2863590309384,2015,2013-16
2015-02-21,690.0489868164062,339.2957617893221,27.861353778553337,2015,1,740.0,22.777872474747472,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-22,702.4419982910156,339.2957617893221,27.861353778553337,2015,1,722.5901515151515,24.09447601010101,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-23,850.1230041503907,339.4179976483105,27.87348495480704,2015,1,701.2087121212121,24.800702335858585,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-24,857.3899963378906,339.52922315067417,27.884682963656612,2015,1,638.6594696969697,24.430618686868687,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-25,831.7710021972656,339.7021420715228,27.901946560633036,2015,1,585.2458333333334,24.305555555555554,1,-3.5010266940450947,1,339.7021420715228,2015,2013-16
2015-02-26,862.1630065917968,339.8901972391973,27.920609908715655,2015,1,637.3462121212121,24.783514835858586,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-02-27,881.8430053710938,339.979714424573,27.9294749990549,2015,1,542.6856060606061,24.504655934343432,1,-3.5010266940450947,1,339.979714424573,2015,2013-16
2015-02-28,771.6320068359375,339.9844158037649,27.929941582756964,2015,1,537.3106060606061,23.65182291666667,1,-3.5010266940450947,1,339.9844158037649,2015,2013-16
2015-03-01,698.9019958496094,339.9844158037649,27.929941582756964,2015,1,740.2325757575758,23.596583017676764,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-02,838.3310119628907,340.1272532116923,27.943472510116862,2015,1,827.3943181818182,24.272490530303035,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-03,866.2130065917969,340.31530837936674,27.96213585819948,2015,1,585.7200757575758,24.091958648989902,1,-3.5010266940450947,1,340.31530837936674,2015,2013-16
2015-03-04,886.9450134277344,340.8036108694005,27.969134613730464,2015,1,234.8526515151515,23.09368686868687,1,-3.5010266940450947,1,340.8036108694005,2015,2013-16
2015-03-05,767.6210144042968,340.8976384532377,27.978466287771774,2015,1,642.1390151515152,22.63284406565657,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-06,741.0739929199219,341.0457501825479,27.990597464025477,2015,1,674.7636363636364,22.186142676767673,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-07,659.7100036621093,341.0504515617398,27.99106404772754,2015,1,676.8522727272727,21.749715909090913,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-08,658.1509887695313,341.0551529409317,27.991530631429605,2015,1,594.2181818181818,21.50275410353535,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-09,747.0400085449219,341.34908782472246,28.00972739581016,2015,1,781.2950757575758,21.501073232323233,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-10,745.1679870605469,341.4896507589073,28.023724906872125,2015,1,794.1291666666666,21.78501420454545,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-11,835.414013671875,341.7175040011489,28.042388254954744,2015,1,304.3693181818182,22.372837752525246,1,-3.5010266940450947,1,341.7175040011489,2015,2013-16
2015-03-12,791.2659973144531,341.88205227286403,28.058718684527037,2015,1,502.9935606060606,22.327406881313134,1,-3.5010266940450947,1,341.88205227286403,2015,2013-16
2015-03-13,704.8110107421875,341.98548261508495,28.068983525972477,2015,1,788.4560606060606,21.035503472222224,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-14,640.1309936523437,341.98548261508495,28.068983525972477,2015,1,774.6583333333333,21.69281881313131,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-15,660.2850036621094,341.99488537346866,28.06991669337661,2015,1,679.4253787878788,22.4124053030303,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-16,769.5939880371094,342.15248140049465,28.082981037034443,2015,1,758.514393939394,22.978109217171717,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-17,792.2619995117187,342.3572778664361,28.103510719925325,2015,1,734.9128787878788,23.595273042929293,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-18,789.9439880371094,342.5877161924815,28.125440153922405,2015,1,817.8363636363636,24.2365293560606,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-19,837.0950012207031,342.7183227006034,28.13850449758024,2015,1,425.9117424242424,23.251570391414145,1,-3.5010266940450947,1,342.7183227006034,2015,2013-16
2015-03-20,807.702001953125,342.9580930393883,28.162300266385582,2015,1,688.4367424242424,23.540482954545453,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-21,730.9610107421875,342.97689855615573,28.164166601193845,2015,1,761.048106060606,23.937476325757576,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-22,718.8439819335938,342.9815999353476,28.16463318489591,2015,1,756.3587121212121,24.454056186868687,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-23,843.3610107421875,343.26310170003796,28.19122845591364,2015,1,797.3435606060606,24.674242424242426,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-24,838.9779968261719,343.3900389382182,28.20382621586941,2015,1,786.2102272727273,24.45952493686869,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-25,838.8499938964844,343.53578169316586,28.21829031063344,2015,1,619.6818181818182,23.561458333333334,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-26,766.4330078125,343.72853824003215,28.237420242418125,2015,1,765.548106060606,23.253835227272727,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-27,772.7000061035156,344.3173218952669,28.26168259492553,2015,1,919.1094696969697,24.062697285353533,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-28,780.62099609375,344.3267246536506,28.262615762329663,2015,1,593.8064393939394,24.293718434343432,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-29,740.839013671875,344.3314260328425,28.263082346031727,2015,1,638.107196969697,24.52542613636363,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-30,829.9340026855468,344.4630646502146,28.27614668968956,2015,1,839.6257575757576,24.511355744949498,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-03-31,880.5219970703125,344.73654080206364,28.299009291090773,2015,1,690.3469696969697,24.871709280303026,1,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-01,847.4049987792969,344.9901213568957,28.321405308789917,2015,2,788.5791666666667,24.779064078282833,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-02,858.4099975585938,345.2718466573419,28.340068656872536,2015,2,744.225,25.020375631313133,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-03,825.306005859375,345.3940825163303,28.35219983312624,2015,2,880.8049242424242,25.032378472222224,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-04,769.4929992675782,345.4081866539059,28.353599584232434,2015,2,774.2147727272727,24.8918639520202,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-05,704.0200012207031,345.4175894122896,28.354532751636565,2015,2,824.3772727272728,24.782465277777778,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-06,774.441015625,345.5751028830659,28.368063678996464,2015,2,894.1912878787878,24.17264046717172,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-07,837.9200012207032,346.4831359392419,28.392792615205934,2015,2,575.5170454545454,24.082457386363632,2,-3.5010266940450947,1,346.4831359392419,2015,2013-16
2015-04-08,793.6340148925781,346.7135035196431,28.415655216607146,2015,2,822.201893939394,24.262563131313133,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-09,784.7490051269531,346.85424664013703,28.42965272766911,2015,2,889.7541666666666,24.076878156565655,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-10,773.243994140625,347.0975017687335,28.450182410559993,2015,2,929.6405303030303,24.14505997474748,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-11,738.3809936523437,347.0975017687335,28.450182410559993,2015,2,779.5681818181818,24.4213226010101,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-12,696.3179992675781,347.0975017687335,28.450182410559993,2015,2,922.4454545454546,24.17553661616162,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-13,824.977001953125,347.29495969479166,28.469778926046743,2015,2,780.584090909091,24.243292297979796,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-14,856.4020080566406,347.5529477072872,28.489375441533493,2015,2,611.7306818181818,24.72009943181818,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-15,839.4910034179687,347.86261432136,28.520169965869815,2015,2,758.7416666666666,24.599636994949503,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-16,829.1820007324219,348.0884715032997,28.54256598356896,2015,2,849.4791666666666,24.51872632575758,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-17,824.6789978027343,348.3047349461253,28.564028833863972,2015,2,863.6045454545454,24.984824810606057,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-18,757.3349914550781,348.3047349461253,28.564028833863972,2015,2,847.2753787878788,24.94049084595959,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-19,720.9570068359375,348.3423459796602,28.567761503480497,2015,2,787.8007575757576,24.60820707070707,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-20,832.6169921875,348.483387355416,28.581759014542463,2015,2,590.1613636363636,24.370778093434343,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-21,830.9760009765625,348.6573383855149,28.599022611518887,2015,2,803.6109848484848,24.74648832070707,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-22,863.5760009765625,348.80308114046255,28.613486706282917,2015,2,823.5125,25.251775568181824,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-23,895.4549987792968,349.0186944354986,28.634482972875865,2015,2,758.0863636363636,25.403701073232323,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-24,892.185986328125,349.1785413280219,28.650346818746094,2015,2,783.6943181818182,25.43151830808081,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-25,802.0619873046875,349.1926454655975,28.65174656985229,2015,2,811.1772727272728,25.62725694444444,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-26,816.1710021972656,349.2020482239812,28.65267973725642,2015,2,532.603409090909,25.054111426767673,2,-3.5010266940450947,1,349.2020482239812,2015,2013-16
2015-04-27,822.7860107421875,349.3279533529112,28.665277497212188,2015,2,792.8651515151515,24.462965593434344,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-28,860.0900024414062,349.49250162462636,28.68160792678448,2015,2,731.8746212121212,24.98447758838384,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-29,849.6079772949219,349.6335430003822,28.695605437846446,2015,2,800.6530303030304,24.959193497474747,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-04-30,822.7849914550782,349.80279265128917,28.712402451120806,2015,2,938.5700757575758,24.798082386363642,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-01,814.7230163574219,349.9391326478531,28.725933378480704,2015,2,818.3159090909091,24.60575284090909,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-02,734.7449768066406,349.9532367854287,28.7273331295869,2015,2,919.0075757575758,24.666153724747474,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-03,684.393994140625,349.9532367854287,28.7273331295869,2015,2,878.1825757575758,24.842897727272724,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-04,835.7969909667969,350.2212153993648,28.753928400604632,2015,2,679.4117424242424,25.140696022727273,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-05,836.2279907226563,350.31054160401015,28.762793490943878,2015,2,787.5787878787879,25.03550347222222,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-06,836.3190124511718,350.5362078052195,28.785189508643022,2015,2,755.3060606060606,24.85078125,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-07,830.0359985351563,350.6772491809753,28.799187019704988,2015,2,805.9727272727273,24.747940340909093,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-08,843.7919982910156,350.84243330508474,28.810851612256627,2015,2,632.4810606060606,24.597624684343426,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-09,733.3849914550781,350.85183606346845,28.81178477966076,2015,2,796.9367424242424,24.658980429292928,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-10,704.3519958496094,350.85183606346845,28.81178477966076,2015,2,805.4409090909091,24.632386363636357,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-11,815.5459899902344,351.32519952080554,28.829981544041313,2015,2,797.6431818181818,24.445975378787878,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-12,806.4729858398438,351.54146296363115,28.851444394336326,2015,2,882.923106060606,24.472758838383836,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-13,803.0669921875,351.7002777469042,28.867308240206555,2015,2,883.0367424242424,24.669531250000006,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-14,838.0980102539063,351.89007747635117,28.883638669778847,2015,2,673.5776515151515,24.68989898989899,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-15,796.1199951171875,352.01231333533957,28.89576984603255,2015,2,940.6700757575758,24.675662878787875,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-16,728.1909973144532,352.01231333533957,28.89576984603255,2015,2,912.4882575757576,24.988257575757576,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-17,726.5249938964844,352.0217160937233,28.89670301343668,2015,2,574.9018939393939,24.67112531565657,2,-3.5010266940450947,1,352.0217160937233,2015,2013-16
2015-05-18,817.4099975585938,352.204707878801,28.914899777817237,2015,2,811.1912878787878,24.88370422979798,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-19,815.1029907226563,352.35045063374866,28.929363872581266,2015,2,892.0325757575758,25.009943181818183,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-20,866.8789978027344,352.5808182141499,28.952226473982478,2015,2,612.4689393939394,24.773532196969697,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-21,836.0409851074219,352.8277766354214,28.965290817640312,2015,2,843.4409090909091,24.79251893939394,2,-3.5010266940450947,0,0.0,2015,2013-16
2015-05-22,868.53701171875,353.0252345614796,28.984887333127062,2015,2,723.5284090909091,24.71037720959596,2,-3.5010266940450947,0,0.0,2015,2013-16
